Unnamed: 0,제목,날짜,본문
228,"中, 유엔서 ""AI 군사응용 규제해야…패권도구화 반대""",2021.12.08.,"'AI 강국' 중국도 군사 응용에 성과…대미 견제 차원인 듯 조준형 특파원 = 인공지능(AI) 분야 강국으로 평가받는 중국이 유엔에서 AI를 군사적으로... 검토회의에서 AI의 군사 응용 규범에 관한 입장문을 제출했다. 입장문은 ""전략적 안보, 거버넌스 규칙, 윤리와 같은 측면에서 AI 기술의 군사 응용이 미치는..."
229,"삼성전자, WBA '디지털 포용성' 평가 글로벌 4위",2021.12.08.,삼성전자는 이번 '디지털 포용성'(Digital Inclusion Benchmark) 평가에서 Δ인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 Δ사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등으로 높은 점수를 받았다. 또 Δ색을 잘 구별하지 못하는 시청자를...
230,"대구대, 사랑의 희망은행과 ‘업무협약 체결’ 외 [대학소식]",2021.12.08.,"금 교수는 북한이탈주민의 적응과 정신건강, 상담윤리 연구, 상담연습교본, 상담 사례개념화 연습하기 등 상담자 수련과 관련된 저서를 출간하면서... 활용한 인공지능 아이디어를 구체화하며 대회에 참가한 결과 대상과 장려상 2개를 수상함으로써 모든 참가팀이 수상하는 쾌거를 이뤘다. 특히, AI학부의..."
231,"김앤장, 21일 ‘플랫폼·데이터·AI법과 정책이슈’ 웨비나 개최",2021.12.08.,"한국인공지능법학회장을 맡고 있는 서울대 고학수 교수 등이 참석한다. 김앤장에서는 정성구, 박민철, 노태영 변호사가 자리를 지킬 예정이다. 김앤장 TMT(Technology, Media & Telecommunications)팀의 박민철 변호사는 “플랫폼과 데이터, AI 분야의 법과 정책들을 정리하고, 향후 전망과 고민 등을 공유하는 뜻 깊은..."
232,"2022 범띠 해, 영상보안 트렌드는 ‘타이거(T.I.G.E.R)’",2021.12.16.,"여전히 기승을 부리는 코로나로 인한 경제활동 위축과 이제는 일상이된 비대면 생활, 점점 높아지는 보건·안전·윤리 기준 등 사회 전반에서 많은... I : 무한한 가능성의 ‘AI 솔루션’(Infinite possibilities of ‘AI solution’)인공지능(AI)이 결합되면서 CCTV는 보안의 영역을 넘어 거의 모든 분야에서..."
233,"머스크, 뇌에 칩 심어 생각 읽는다는데..일반인 적용은 먼길",2021.12.10.,"학계에서는 인공지능 분석법, 뉴로 커뮤니케이션 연구가 활발하게 이뤄지고 있다. 말을 하지 않아도 글이 써지는 기술, 움직일 수 없는 환자가 간호사를... 환자 대상 시험은 가능성이 있는 이야기이지만 인간의 생각을 읽고 뇌파로 소통할 수 있는 수준까지 나아가는 것은 윤리적, 기술적으로 어렵기 때문이다...."
234,전통 로펌의 아성에 도전하는 다크호스들,2021.12.08.,"AI사업팀은 올해 6월 ‘법정에 선 인공지능’을 주제로 AI 콜로키움 온라인 행사를 진행함으로써 AI 윤리와 규범에 관한 대중적인 논의의 장을 마련했는데, 스타트업·유관 기업·대학원생·교수 등 다양한 참가자들에게 높은 호응을 얻으며 성황리에 마쳤다. 지난 7월에는 AI 기술 관련 정책과 법령 등에..."
235,"'개인정보 유출·성희롱 논란' AI 이루다, 서비스 재개…누리꾼은 ""글쎄""",2021.12.08.,"스캐터랩 핑퐁 팀에서 개발한 페이스북 메신저(페메) 채팅 기반 고지능 열린주제 대화형 AI(인공지능) '이루다'가 다시 돌아온다. 21일 이루다는 공식... 함께 'ai 윤리'에 대한 논의가 제기되기도 했다. 결국 각종 잡음 끝에 이루다는 정식 서비스 시작 한달만에 잠정적으로 서비스를 중단했지만, 1년 만에 서비스..."
236,"삼성전자, 디지털포용성 평가 전세계 4위",2021.12.08.,"삼성전자는 이번 평가에서 인공지능(AI) 분야의 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개, 사외 스타트업 육성 프로그램 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색·청색을 인지하는 정도를 확인하고..."
237,삼성전자 디지털 포용성 4위,2021.12.08.,"삼성전자는 이번 '디지털 포용성' 평가에서 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개, 사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색..."
238,[2022 경제정책] 경제성장률 3.1% 전망…경제 안정화 방점,2021.12.08.,"데이터 기반 제조혁신을 위해 인공지능(AI) 제조 플랫폼 모델 확산, 신규 연구개발 신설, 전문인력 양성 등을 추진한다. 조선업은 수주와 생산 시차... 올해 크게 논란이 됐던 공공기관 경영평가 제도를 윤리경영 확대, 방만경영 개선, 재무관리 강화 등 방향으로 개편을 마무리할 예정이다. 한편, 홍남기 부총리..."
239,[논평] 돌아온 챗봇 '이루다' 과연 안전할까,2021.12.08.,"장기적으로 인공지능 산업 자체에도 부정적 결과를 초래할 것이다. 근본적으로 사기업의 영리목적 AI 제품 서비스 개발조차 '과학적 연구'로 해석할... 업무는 인공지능 등 새로운 신기술의 시대에 취약한 정보주체의 권리 보호 방안을 마련하고, 기업의 자율적 윤리기준을 넘어 의무와 책임이 동반되는 명확한..."
240,"""2년후 모든 항공기엔진, 친환경 연료로 돌릴 것""",2021.12.08.,"그는 인공지능(AI)이 항공 분야를 넘어 인류의 문명을 한 단계 더 높은 수준으로 끌어올려줄 것이라고 기대한다. 다만 사회 충격을 줄이기 위해... 학자가 AI 기술이 삶을 바꾸며 생겨날 부작용을 우려하고 있다""고 말했다. 이에 롤스로이스는 AI 윤리 도구 '알레테이아(The Aletheia)' 프레임워크를 만들었다...."
241,"""미국·유럽은 '딥페이크' 선거 금지""... 사실 반 거짓 반 [오마이팩트]",2021.12.08.,"있다""면서 ""AI(인공지능) 같은 첨단 기술을 정치적으로 활용하려면 사회적 논의를 통해 규범부터 만들어야 하는데, 이런 논의를 건너뛰고 이미지 조작된 AI 후보를 내세워 일상적으로 유권자와 접촉하고 지지를 호소하는 건 불법성을 떠나 윤리적으로 문제가 있다""라고 지적했다. [검증결과] ""미국·유럽은..."
242,"[2021 금융증권대상] 신한카드, ESG부문 대상",2021.12.08.,"동시에 CDR 경영 윤리헌장, 디지털 소비자 보호, 윤리적 인공지능(AI) 알고리즘, 사이버 보안 강화 등을 경영 전반에 도입키로 했다. 또한, 신한카드는 이사회 내부 소위원회로 CDR 경영 위원회를 구성하는 것을 검토하는 등 지배구조 전반에 CDR경영을 체계화하기 위한 노력도 병행해나갈 예정이다...."
243,"삼성전자, WBA '디지털 포용성 평가'서 세계 4위 선정",2021.12.08.,삼성전자는 이번 ‘디지털 포용성’ 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개 △사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해 적색...
244,"[가짜뉴스와 전쟁②]표완수 이사장 ""디지털 시대에도 저널리즘 원칙 지키는 것...",2021.12.08.,"재단, 인공지능(AI) 기반 언어 모델 개발 온라인 뉴스 거래 플랫폼 '뉴스토어' 구축 ""팩트 체크 기능을 강화하는 노력을 [서울=뉴시스] 이수지 기자... 그러면서""재단도 개별 언론사의 노력을 돕기 위해 심층 기획취재 지원을 확대하고 팩트 체크나 언론윤리 관련 교육을 강화하는 등 다양한 노력을 할 것""이라고..."
245,"삼성전자, 디지털 포용성 평가서 세계 4위…작년보다 6계단↑",2021.12.08.,삼성전자는 디지털 포용성 평가와 관련해 ▲ 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲ 사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색...
246,스스로 감정갖는 '친구로봇'···탄생 가능성은?,2021.12.08.,"고 박사는 ""현재 로봇의 3원칙을 어기는 기술들도 존재한다""며 ""로봇 개발자들은 항상 윤리의식을 갖고 항상 경계하며 로봇에 임하는 게 중요한 이유... 한편 '2021 ICT이노베이션스퀘어확산사업 일환'인 '2021 충청권 인공지능 주간' 후속으로 진행된 이번 행사는 과학기술정보통신부, 대전광역시..."
247,"방통위, 올해 첫 인터넷·통신 이용자보호 유공 포상…과학기술훈장에 SKT 유...",2021.12.08.,"방송통신위원회는 지난 9일 한국지능정보사회진흥원(NIA)와 함께 '제1회 인터넷·통신 이용자보호 유공 포상' 및 '2021년 인터넷윤리대전' 통합 시상식을... 배 상무보는 AI(인공지능) 기반 국제전화 불법전화 탐지 솔루션을 개발해 불법전화 판별 성공률 제고에 기여했으며, 최 선임은 오랜 기간 고객센터에서 일해..."
248,"지주사 전환 앞둔 포스코 최형우號, '안정 속 변화' 선택…부회장직 부활-순혈...",2021.12.08.,"지주사 체제하에서의 미래 사업 육성에 박차를 가하기 위해 이차전지소재, 수소(H₂), AI(인공지능·Artificial Intelligence) 기술 등 신사업·신기술 기술... 포스코는 아울러 ESG(Environment·Social·Governance/환경 보호·사회적 가치 공헌·지배구조 윤리경영) 경영 강화를 위해 2050 탄소중립(carbon neutrality) 추진 및..."
249,"삼성전자, '디지털 포용성 평가'에서 글로벌 4위 선정",2021.12.08.,삼성전자는 이번 ‘디지털 포용성’ 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개 △사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색...
250,앞으로는 사범대 나와야 국영수 교사된다…교원 양성 규모도 줄어들어,2021.12.08.,"이를 위해 현재 입학정원 10% 내에서 운영하던 인공지능(AI), 드론 등 신규분야 교직과정은 30% 내에서 운영이 가능하도록 확대한다. 교육대학원은 1급... 교육부는 또 바른 인성을 갖춘 교원 양성을 위해 윤리의식, 인성 등을 종합적으로 검토하는 인·적성 검증체계를 구축하기로 했다. 이상수 교육부..."
252,"삼성, WBA 디지털 포용성 평가서 아시아 1위",2021.12.08.,"삼성전자는 '디지털 포용성' 평가에서 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개, 사외 스타트업 육성 프로그램 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등이 높은 점수를 받았다고 설명했다. 이어 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색..."
254,"세종시 다정중, 창업으로 세상을 품다",2021.12.08.,이 수업에서는 ▲인공지능(AI)의 전반적 이해 ▲일상생활 속 AI 서비스 경험 및 기업가정신의 필요성 ▲AI&DATA 윤리와 규범에 대한 고민과 다양한 AI 기술 활용에 대한 사고확장 ▲AI 기술과 DATA를 활용한 문제 해결 서비스 기획 및 표현 ▲AI&DATA로 문제를 활용하여 살아갈 미래 등을 상상하고 경험하는 시간을...
255,"민주당, 선관위에 AI윤석열 대책 촉구…""국민 선택 기만""",2021.12.08.,"하지만 'AI윤석열' 등장 이후 유권자를 착시에 빠뜨려 민주주의를 왜곡할 수 있다는 우려가 제기됐다. 윤 후보의 경우, '쩍벌' '도리도리' 습관과 잦은 망언으로 논란을 빚어왔다. 고삼석 전 방송통신위원회 상임위원은 7일 페이스북에 ""정치영역에서 인공지능이나 딥페이크 기술을 사용하는 것 자체를..."
256,"삼성전자, 디지털 포용성 평가서 세계 4위",2021.12.16.,"삼성전자는 디지털 포용성 평가와 관련해 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개, 사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색..."
257,"美, 내년 亞 경제협정 추진…韓은 패싱",2021.12.16.,"공급망, 수출 규제, 인공지능(AI) 기준에 관한 협력에 주력하기 위해서인데 사실상 중국을 견제하는 경제적 틀을 새로 출범시키는 것이다. 다만 아시아... 러몬도 장관은 ""동맹국들과 AI와 사이버기준의 기술표준과 규칙에 대해 명시적 틀을 마련할 것""이라며 ""윤리적 AI와 책임성의 기준 등에 대해 동맹국들과 함께..."
258,"""동국대 식품공학 전공의 역사는 한국 식품공학의 역사""",2021.12.08.,"이 교수는 지속가능성(Sustainablility), 사회윤리(Social ethics), 수요 공급 긴밀성(Direct to customer), 투명성(Transparency), 기호 다양성(Variable demand), 인공지능 맞춤형(AI customization) 등 6개 식품 변화 핵심요인을 제시했고 특히, ""과거 생산자가 주도하는 식품산업에서 소비자가 주도하는 식품산업으로 변화하는..."
259,학생 감소에 중등교사 양성 규모 축소...사범대 나와야 국영수 교사 된다,2021.12.08.,"인공지능(AI), 드론 등 신규분야나 제2외국어 교원은 일반대 교직과정을 통해 배출한다. 이를 위해 신설교과 교직과정의 경우 입학정원 30% 내에서 운영이... 이 밖에 교원 양성 과정에서 윤리의식, 인성 등 바른 교직관을 갖춘 교원을 양성할 수 있도록 대학 생활 기록 등을 종합적으로 검토하는 적·인성..."
260,"삼성전자, ‘디지털 포용성 평가’ 글로벌 4위 선정",2021.12.08.,삼성전자는 이번 ‘디지털 포용성 평가’에서 ▷인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개 ▷사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또 ▷색을 잘 구별하지 못하는 시청자들의 적색·녹색...
261,"김지철 충남교육감 ""미래인재 교육 '자기주도성' 핵심""",2021.12.08.,"김 교육감은 이날 주간업무보고회의에서 ""교육부 '2022 개정 교육과정'의 기본방향은 AI(인공지능) 혁신을 통해 자기주도성이 중요해지는 것""이라며... 같다""면서 ""AI 시대 4차 산업혁명에 대한 미래교육에서 인간다움이 훨씬 강조되는 것도 같은 이유다""라고 분석했다. 그는 이어 ""충남교육청도 인간성, 윤리교육..."
263,"민주당 의원들 “‘AI 윤석열’ 민주주의 위협, 국민 기만행위”",2021.12.16.,더불어민주당 의원들이 ‘인공지능(AI) 윤석열’이 민주주의를 위협한다고 비판했다. 정필모 의원 등 국회의원 44명은 16일 서울 여의도 국회소통관에서... 있다”며 “AI와 딥러닝은 우리의 일상 많은 부분을 개선할 수 있지만 기술의 사회적·윤리적·도덕적 합의가 없는 상황에서 선거에 직접 사용되는 것은...
264,"美 겨냥한 中 ""AI 군사 응용 규제해야""",2021.12.08.,"인공지능(AI) 강국인 중국이 유엔에서 AI를 군사적으로 응용하는 것을 규제하는 국제적 규범을 만들어야 한다고 주장해 그 배경이 관심을 모으고 있다.... 검토회의에서 AI의 군사 응용 규범에 관한 입장문을 제출했다. 입장문은 ""전략적 안보, 거버넌스 규칙, 윤리와 같은 측면에서 AI 기술의 군사 응용이..."
265,"삼성전자, WBA 발표 '디지털 포용성 평가'서 글로벌 4위",2021.12.08.,삼성전자는 디지털 포용성 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 AI 윤리 원칙 공개 △사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색·청색을 인지하는...
266,"스타트업 튜닙, 광주시와 업무협약 체결",2021.12.08.,"거대 인공지능(AI) 활용 방안 회의에서 자문을 맡는 등 적극적으로 광주시와 스킨십을 이어오고 있다. 박규병 튜닙 대표는 ""사업을 시작할 때부터... 이에 앞서 최근 첨예한 사회적 의제가 되고 있는 인공지능의 윤리를 판정할 수 있는 독자적인모델을 개발하여 서비스를 앞두고 있다. 한편, 튜닙은 지난달..."
267,'n번방 방지법' 논란...핵심 쟁점 들여다보니,2021.12.08.,"이와 관련 방통위 인터넷윤리팀 관계자는 ""커뮤니티 및 언론에 인용되고 있는 '오픈채팅방 사용 임시제한', '7일 이용제한'등은 카카오에서 이전부터 운영해오던 자체 운영정책 위반으로 신고돼 제재된 사항으로 불법촬영물 필터링과는 무관하다""고 설명했다. 이어 일부 커뮤니티에서 인공지능(AI) 오인식 등 AI..."
268,"유영상 SK텔레콤 대표, 과학기술훈장 웅비장 수훈",2021.12.02.,방송통신위원회는 지난 27일 한국지능정보사회진흥원(NIA)과 ‘제1회 인터넷·통신 이용자보호 유공 포상’ 및 ‘2021 인터넷윤리대전’ 통합 시상식을... SK텔레콤은 서비스 품질 제고를 위해 구성원 체험단과 사용의견 채널 등을 운영하는 등 사내 서비스 검증 프로세스를 운영하고 음성 AI(인공지능)...
269,코로나19 이후 재택근무 늘자 '디지털 노동 감시' 확산,2021.12.02.,"특히 최근에는 인공지능(AI) 알고리즘을 기반으로 한 신기술 도입은 사측의 일방적인 감시로 이어지며, 노사관계 권력에 있어서 비대칭성이 커지고 있다.... 포함하지 않고 있다”며 “AI 법이 유럽연합에서 제정될 것인데 단순히 윤리적인 문제뿐 아니라 노사관계 차원에서도 다뤄져야 할 것”이라고 강조했다."
270,"한·미, 반도체·AI·양자기술 표준협력 강화…공조 논의",2021.12.17.,"기술 발표에서는 양국 전문가들이 양자기술 표준화 전략, 인공지능 윤리 표준화, 반도체 분야 기술·표준 협력 등에 대해 발표하고, 양국의 기술 개발현황과 표준화 추진 상황을 공유했다. 이상훈 국표원장은 ""미국과의 표준 협력을 기후변화 대응을 위한 표준화로 확대하는 등 상호공조 체계를 강화해 나가겠다..."
271,"김앤장, '2021년 플랫폼·데이터·AI법과 정책 이슈의 회고와 전망' 웨비나 개...",2021.12.08.,"함께 AI 기술의 윤리적 개발 활용 역시 세계 각국과 주요 국제기구의 관심 대상이 되고 있다""고 설명했다. 이어 ""웨비나는 다양한 법안들이 국회에... 교수 ▲한국인공지능법학회 회장 고학수 서울대학교 법학전문대학원 교수 ▲김앤장 법률사무소의 정성구, 박민철, 노태영 변호사 등이 참여한다. 축사는..."
272,"삼성전자, 디지털 포용성 평가서 세계 4위",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 ▶인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▶사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 ▶색을 잘 구별하지 못하는 시청자를 위해 적색...
273,[21일 특징주 총정리] 로보로보·유진로봇·비덴트 상승 '로봇·두나무 관련株...,2021.12.08.,"이재용 삼성전자 부회장 역시 지난 8월 시스템 반도체와 바이오, 차세대 통신, 인공지능(AI)과 로봇 등에 향후 3년간 240조원을 신규 투자하겠다고... 지난 17일 베트남 보건부 산하 국립 의학윤리위원회 쯔엉비엣중(Truong Viet Dung) 의장은 ""나노코박스의 보호효과가 WHO(세계보건기구)의 최소 보호효과..."
274,대기업이 가상인간에 투자하는 이유,2021.12.08.,"# 왜 가상인간은 다 여성일까 가상인간 시장 커지면서 'AI 윤리'에 대한 요구도 확대 세계적인 인플루언서인 미국의 릴 미켈라부터 우리나라의 로지, 루시... 그해 글로벌 인공지능 차별 방지 캠페인 단체 '이퀄 AI'는 성 정체성이 없는 AI 목소리 큐를 공개했다. 구글의 챗봇 메나, 페이스북의 블렌더 등 성별을..."
275,"삼성전자, 디지털 포용성 평가서 세계 4위…아시아 1위",2021.12.21.,삼성전자는 이번 디지털 포용성 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 △사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색...
276,"英 가디언, 한국 ‘언택트 문화’ 조명…“경제적 가능성, 고립 우려도”",2021.12.08.,"일부 지자체는 코로나19 자가 격리자의 건강을 모니터링하기 위해 인공지능(AI) 호출 봇을 출시하기도 했다고 가디언은 전했다. 매체는 “한국에서... 고립시키는 결과를 초래할 수 있다”며 “핵심은 언택트 사회의 사회적, 윤리적 의미를 이해하고 사회적 연대를 유지하는 방법을 찾는 것”이라고 설명했다."
279,[진중권 칼럼] 로봇과 감정이입,2021.12.08.,"로봇에 인공지능이 장착되면서 과거의 기능성 로봇들은 더 이상 로봇이 아니라 그냥 기계로 분류되고 있다는 것이다. 사교적 로봇(social robot), 즉... 후자는 로봇이라는 유사 인격체의 법적 지위에 관한 법학적 논의, 혹은 로봇을 대하는 인간의 태도에 관련된 복잡한 철학적, 윤리학적 논의다. 이번에 문제가 된..."
280,"""스타트업 적극 육성""…디지털 플랫폼 정책포럼 최종보고회 개최",2021.12.08.,"또한 정부가 ‘디지털 플랫폼 진흥정책’을 추진하고 AI허브가 제공하는 데이터와 인공지능(AI)을 스타트업이 활용할 수 있도록 AI허브의 접근성을... 정부가 준비하고 있는 ‘온라인 검색·추천 서비스 투명성 가이드라인’, ‘AI 윤리 자율점검표’, ‘AI 개발안내서’ 등에 산업계의 의견이 필요하다는 내용도..."
281,"삼성전자, 디지털 포용성 평가에서 글로벌 4위",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 ▲색을 잘 구별하지 못하는 시청자를 위해 적색...
282,"삼성전자, 글로벌 포용성 평가 4위 선정",2021.12.08.,삼성전자는 이번 평가에서 △인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개 △사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. △색을 잘 구별하지 못하는 시청자를 위해 적색·녹색...
283,"게임 속 캐릭터와 연애질하는 남편, 설마 바람?…'스트라이킹 바이퍼스' 리뷰...",2021.12.08.,"딥페이크, VR, 인공지능(AI) 인간 등 새로운 기술이 매일같이 등장하면서 이것이 윤리적 혼돈을 초래할 가능성은 없는지 질문해보는 것이다. 2011년 시즌1이 공개된 이래 꾸준히 사랑받으며 현재 시즌5까지 이르렀다. '스트라이킹 바이퍼스'는 VR 게임의 리얼리티가 높아지면 생길 수 있는 갈등이 무엇일지 묻는다...."
284,"삼성전자, 디지털 포용성 평가 글로벌 4위",2021.12.08.,"삼성전자는 이번 '디지털 포용성' 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개 ▲사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 삼성전자 관계자는 ""탄소 저감, 자원 순환, 생태 복원 등..."
286,"中 센스타임 ""美제재 근거없어…지정학적 긴장에 말려들어""",2021.12.08.,"로이터 ""17일 홍콩증시 상장 불투명"" 윤고은 특파원 = 중국 최대 인공지능(AI) 분야 스타트업인 센스타임(Sense Time·商湯科技)이 미국 재무부의 투자 제한... 그러면서 ""우리는 AI의 지속가능하고 책임있는, 윤리적 사용을 촉진하는 소프트웨어 회사""라며 ""우리는 사업을 진행하고 있는 사법권 내 관련 법과..."
287,"국표원, 美와 표준협력 파트너십 구축…반도체·AI 협력 강화",2021.12.08.,"기조강연에 이어 진행된 기술발표에서는 양국 전문가들이 양자기술 표준화 전략, 인공지능 윤리 표준화, 반도체 분야 기술·표준 협력 등에 대해 발표하고 양국의 기술 개발현황과 표준화 추진상황을 공유했다. 미국표준원 조바티아 회장은 ""표준협력대화가 출범하게 된 것은 양국간 기술·통상 협력에 큰..."
291,"삼성전자, WBA '디지털 포용성' 평가에서 글로벌 4위",2021.12.08.,삼성전자는 이번 '디지털 포용성' 평가에서 △인공지능(AI) 분야에서 공정성ㆍ투명성ㆍ책임성을 추구하는 'AI 윤리 원칙' 공개 △사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한 색을 잘 구별하지 못하는 시청자를 위해...
292,"삼성전자, '디지털 포용성' 글로벌 4위…아시아 기업 중 1위",2021.12.08.,"전 세계 학계와 비정부기구(NGO), 투자자 등 200여 개 이상의 기관이 참여해 인권·환경·디지털 포용성 등 7개 분야에서 기업 평가 프로그램을 운영하고 있다.삼성전자는 이번 디지털 포용성 평가에서 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’ 공개와 사외 스타트업 육성..."
293,"재계, 내년에도 ESG경영 속도 낸다",2021.12.08.,"이로써 양측은 내년부터 오는 2026년까지 시스템반도체, 인공지능(AI), 바이오헬스, 로봇 등 분야에서 중소기업의 기술 개발과 소재·부품·장비 등의... 이와 더불어 현대자동차그룹은 협력사들의 ESG 수준을 진단하고 개선을 모색하기 위해 올해 공급망 ESG 주요 영역인 윤리, 환경, 노동·인권, 안전·보건..."
294,"삼성전자, 디지털 포용성 세계 4위···작년보다 6계단↑",2021.12.08.,삼성전자는 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 ‘AI 윤리 원칙’을 공개하고 사외 스타트업 육성 프로그램인 ‘C랩 아웃사이드’를 통해 기술혁신 생태계 기여한 점에 대해 높은 점수를 받았다. 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색·청색을 인지하는 정도를...
295,"[영상] ""딥페이크 AI윤석열, 국민 기만 행위""",2021.12.08.,"활용한 'AI윤석열'에 대해 국민의 선택을 방해하는 기만행위라고 비판했다. 이들은 16일 국회 소통관에서 기자회견을 개최하고 ""인공지능을 활용한 선거... 기자회견에 참석한 정필모 의원은 ""모든 과학기술은 잘 사용하면 삶을 윤택하게 하지만 윤리가 뒷받침되지 않고 악용될 경우 흉기가 될 수 있다""며 ""최근..."
296,현대원 서강대 메타버스전문대학원장 “메타버스는 가상인간 주 활동 무대…인...,2021.12.08.,미국 인공지능(AI) 스타트업 브러드(Brud)가 2016년 선보인’릴 미켈라’의 연간 수익(2019년 기준)은 약 1170만달러(약 140억원)에 달한다. 가상인간의 두뇌... 가상공간에서 실제 인간과 구분이 어려운 가상인간을 향해 폭언을 하거나 희롱할 경우 발생할 윤리적 문제 말이다.” 가상인간 산업이 발전할 경우...
297,[건설·부동산 1장] 동부건설·호반그룹·HUG 외,2021.12.08.,"호반혁신기술공모전은 건설·제조 부문을 넘어 △인공지능(AI) △빅데이터 △메타버스 등으로 공모 주제를 대폭 확대했다. 이번 공모전에는 총 343건의... 한국공공기관감사인대회는 한해 공공기관의 최고감사인 및 자체감사기구의 성과를 발굴하는 행사로, '최고감사인상' 부문은 공공기관 발전과 윤리경영 및..."
298,"삼성전자, 디지털 포용성 글로벌 4위·아시아 1위",2021.12.08.,"삼성전자는 이번 '디지털 포용성' 평가에서 인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 'AI 윤리 원칙' 공개, 사외 스타트업 육성 프로그램인 'C랩 아웃사이드'를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또한, 색을 잘 구별하지 못하는 시청자를 위해 적색·녹색..."
300,"삼성전자, 디지털 포용성 평가서 글로벌 4위",2021.12.08.,삼성전자는 이번 디지털 포용성 평가에서 ▲인공지능(AI) 분야에서 공정성·투명성·책임성을 추구하는 AI 윤리 원칙 공개 ▲사외 스타트업 육성 프로그램인 C랩 아웃사이드를 통한 기술혁신 생태계 기여 등에 대해 높은 점수를 받았다. 또 ▲색을 잘 구별하지 못하는 시청자를 위해 TV 화면 색상을...
