Unnamed: 0,제목,날짜,본문
267,"임혜숙 과기부 장관, 첫 현장 소통...경북대·뇌연구원 방문",2021.05.12.,"임 장관은 모두발언을 통해 ""뇌는 현대과학이 풀어내야 할 미지 영역으로, 뇌연구 핵심은 사람에게 있는 만큼 연구과정에서 윤리적 문제도 함께 고려할 것""이라고 당부했다. 이에 연구자들도 ""차세대 인공지능(AI), 뇌-기계연결(BMI), 뇌파통신 등은 4차 산업혁명을 주도할 '미래 유망 선도기술'로 뇌연구 주도권..."
268,"편도행 우주선, 로봇과 휴머니즘…신간 SF소설, 참신 그 자체",2021.05.12.,"‘언맨드’는 인공지능과 4차 산업혁명이 더는 낯설지 않은 일상의 용어가 된 지금, 머지않은 미래에 우리가 맞닥뜨릴 질문을 품은 소설이다. “조지 오웰 식의 디스토피아를 공상하는 우울한 SF”(최원식 문학평론가), “로봇과 휴머니즘은 많이 다뤄져온 소재지만 윤리적 질문을 파고들어 새로운 실감과 흥미를..."
269,[기자수첩] 'AI 산업 진흥' 위한 정부 정책 일관성 있어야,2021.05.18.,"있는 인공지능(AI) 실현전략'을 발표하는 자리에서 이같이 말했다. AI 기업들이 기술적으로 충분히 뒷받침됐을 때, 시장과 소통을 통해 수용가능한... 한 업계 관계자는 ""부처 간 AI선점을 위해 AI윤리나 기준을 제정하려는 경쟁이 심화되고 있다""고 지적하기도 했다. 이어 ""AI 활용, 부작용 방지 등을 전담하는..."
270,“D.N.A. 정책…코로나19 경험 반영해 재정비해야”,2021.05.18.,"이를 위해 과학기술정보통신부는 세계적인 인공지능 기술수준 확보를 위해 중장기 기술개발(R&D)을 추진하고, 사회·경제 각 분야에 인공지능 활용을 촉진하기 위해 ‘AI를 활용한 불법복제품 판독’과 같은 다양한 인공지능 융합 프로젝트를 추진한다. 또한 사람이 중심이 되는 ‘인공지능 윤리기준’도..."
271,"포스텍 소통과 공론 연구소, 2021년 정기 심포지엄 개최",2021.05.20.,"2021년 소통과 공론 연구소 정기 심포지엄 포스터 이번 정기 심포지엄에서는 장애, 의료, 환경, AI 등 다양한 분야의 전문가들이 발표를 맡았다. 최근... 2부에서는 포스텍 환경공학부 최원용 교수와 서울대 철학과 천현득 교수가 '지속가능한 환경과 과학기술', '인공지능에서 윤리가 왜 문제인가'라는 주제로..."
272,네이버… 'NAVER AI NOW' 25일 개최,2021.05.20.,"뿐만 아니라 글로벌 AI 리더십 확보를 위한 연구 생태계 조성 계획, '올바른' AI 사용을 위해 네이버가 학계와 함께 설계한 AI 윤리 준칙이 현실에서 적용되고 있는 방식도 함께 공유될 예정이다. 테크 세션을 통해서는 방대한 양의 한국어 데이터를 학습하는 과정, 검색이나 인공지능 비서(AI Assistant)..."
273,보험硏 ‘코리아 핀테크 위크 2021’ 세미나,2021.05.20.,"‘보험산업의 인공지능(AI) 적용 현황과 과제’를 주제로 열리는 이번 세미나에서는 보험산업의 디지털 전환에 있어서 AI의 보험산업 적용 현황을... 상무(AI와 보험 비즈니스 전망), 홍성호 보험개발원 팀장(보험산업 AI 적용 현황 및 주요 이슈), 김규동 보험연구원 연구위원(보험산업의 AI 윤리문제와..."
274,자유를 찾아 나선 로봇들…소설 '언맨드',2021.05.12.,"인공지능(AI) 로봇이 통제와 속박을 거부하고 자유로운 사고와 행동을 하게 된다면 인간과는 뭐가 다른 걸까? 제17회 세계문학상 당선작인 채기성의... AI가 모든 인류의 지능을 합친 것보다 더 강력하고 똑똑해지는 '특이점'이 올 것이라는 예측이 나오는 가운데, 이 소설은 기술 발전이 새로운 철학과 윤리 기준을..."
276,‘초대규모 AI’ 연구센터 설립 손잡은 네이버·서울대,2021.05.04.,네이버와 서울대학교가 손을 잡고 ‘초대규모(Hyperscale) 인공지능(AI)’ 공동 연구에 나선다. 최인혁 네이버 최고운영책임자(COO)와 장병탁 서울대... 서울대의 AI 협업은 이번이 처음은 아니다. 네이버는 지난 2월 서울대 AI 정책 이니셔티브(SAPI)와 공동 웨비나(온라인 세미나)를 열고 ‘네이버 AI 윤리 준칙’...
277,"[전문]임혜숙 장관 후보자 ""과학기술과 ICT로 코로나 위기 극복할 것""",2021.05.04.,"대한민국의 미래를 책임진다는 각오로 전 분야에서 데이터 댐과 인공지능의 접목 등 디지털 혁신 인프라를 시급히 확충하고 각계에서 필요로 하는 AI?SW... 보호, 인공지능 시대 윤리와 신뢰성 제고 등 4차 산업혁명 시대에 나타날 수 있는 그늘과 역기능을 최소화하기 위한 정비도 소홀히 하지 않겠습니다...."
278,"디지털시대…""데이터 목록 쌓였지만, 실제 쓸만한 데이터 부족""",2021.05.04.,"정부는 디지털 시대로의 변화에 발맞춰 'D·N·A(데이터·네트워크·인공지능)'를 중심으로 하는 관련 정책을 제시했다. 대표적인 예로 지난해 정부가 D·N·A 생태계를 강화하겠다며 발표한 디지털 뉴딜이 있다. 디지털 뉴딜은 AI와 소프트웨어 인재 양성, 데이터댐 구축, 빅데이터 플랫폼 설립 등의 사업을 골자로..."
279,'정도경영' 고 구본무 회장 3주기…구광모 '뉴LG' 안착,2021.05.12.,구 선대 회장은 정도경영에 입각해 'LG 윤리규범'을 제정해 사이버 신문고를 운영했다. 이에 따라 기업 내 투명 경영의 기준을 세웠다. LG그룹은 국가... 이 같은 유산은 화담의 뒤를 이은 구광모 LG그룹 제4대 회장의 실리주의와 결합해 그룹이 인공지능(AI) 등 다방면에서 빛을 발하고 있다. 구광모 LG그룹...
280,"네이버, ‘초대규모 AI’ 공개…기술력·비전 공유",2021.05.12.,"이와함께 글로벌 AI 리더십 확보를 위한 연구 생태계 조성 계획, ‘올바른’ AI 사용을 위해 네이버가 학계와 함께 설계한 AI 윤리 준칙이 현실에서 적용되고 있는 방식도 함께 공유될 예정이다.테크 세션을 통해서는 방대한 양의 한국어 데이터를 학습하는 과정, 검색이나 인공지능 비서(AI Assistant)를..."
281,"포스텍 소통과 공론 연구소, 2021년 정기 심포지엄 개최",2021.05.20.,"이번 정기 심포지엄에서는 장애, 의료, 환경, AI 등 다양한 분야의 전문가들이 발표를 맡았다. 최근 코로나19를 비롯하여 전 지구적 차원의 위기감이... 2부에서는 POSTECH 환경공학부 최원용 교수와 서울대 철학과 천현득 교수가 ‘지속가능한 환경과 과학기술’, ‘인공지능에서 윤리가 왜 문제인가’라는..."
282,"포스코건설, 2차 하도사 체불예방 협력사 대상 '파격 인센티브'",2021.05.12.,"포스코건설은 현재 인공지능(AI)등을 이용해 부당특약 선정 예방을 위한 입찰 전 사전 점검 프로세스를 운영하고 있다. 이를 바탕으로 대금지급 지연... 포스코건설 관계자는 “비즈니스파트너와 함께 강건한 산업생태계를 조성한다는 포스코 기업시민 경영이념 아래 공정거래, 윤리경영을 통해 협력사와..."
283,"POSTECH, ‘과학기술의 사회적 책임’ 주제로 2021년 정기 심포지엄",2021.05.12.,"이번 정기 심포지엄에서는 장애, 의료, 환경, AI 등 다양한 분야의 전문가들이 발표를 맡았다. 최근 코로나19를 비롯해 전 지구적 차원의 위기감이... 2부에서는 POSTECH 환경공학부 최원용 교수와 서울대 철학과 천현득 교수가 ‘지속가능한 환경과 과학기술’, ‘인공지능에서 윤리가 왜 문제인가’라는..."
284,"‘이루다’가 쏘아올린 공, 과기정통부ㆍ개인정보위의 대답은",2021.05.12.,이에 과기정통부가 관련 업무를 맡아 AI의 신뢰를 높이기 위한 법제도ㆍ윤리ㆍ기술적 요구사항을 망라한 인공지능 개발 가이드북을 제작하고 보급하기로 했다. 과기정통부가 구상 중인 AI 개발사 원스톱 지원 플랫폼이다. (사진제공=과기정통부) 이루다 사태를 겪은 과기정통부의 고민이 이번 실현전략에...
285,"임혜숙 후보 ""디지털 뉴딜 성공시켜 대한민국 대전환 기여""",2021.05.04.,"임혜숙 과학기술정보통신부 장관 후보자가 인사청문회에서 질문을 듣고 있다 특히 디지털뉴딜 성공을 위해 데이터댐, 인공지능(AI), 5G 네트워크 등... 이어 “전환기에는 안전망 확보가 중요한데, 디스토피아가 되지 않도록 국민들이 염려하는 사이버 보안에 만전을 기하고, 인공지능 시대 윤리와 신뢰성 제고 등..."
287,"네이버, ‘초대규모 AI’ 공개…“슈퍼컴퓨터 성과 공유”",2021.05.04.,"정보기술(IT) 업계의 새 트렌드로 자리잡고 있는 ‘초대규모(Hyperscale) 인공지능(AI)’에 대한 네이버의 성과와 비전이 공개된다. 12일 네이버(대표... 글로벌 AI 리더십 확보를 위한 연구 생태계 조성 계획, ‘올바른’ AI 사용을 위해 네이버가 학계와 함께 설계한 AI 윤리 준칙이 현실에서 적용되는..."
290,"SK텔레콤, 사람 중심의 'AI 컴퍼니' 전환 선언",2021.05.06.,"전문가들의 의견을 반영할 수 있도록 연세대 법대 오병철 교수(윤리 법학)와 서울대 법대 박상철 교수(인공지능법), 서울과학기술대 김현경 교수(지적재산권, 정보기술), AI 사회적 기업인 테스트웍스 윤석원 대표, 카이스트 전산학부 오혜연 교수(소셜 컴퓨팅), 김윤 CTO 등으로 자문단도 구성했다. 백성원"
291,[이슈분석]메타버스 활성화 과제는,2021.05.06.,"김 본부장은 메타버스 역시 많은 부분을 인공지능(AI)에 바탕을 둘 것이기 때문에 최근 '이루다' 사태처럼 AI 윤리, 프라이버시 침해 등에 대해서 어떻게 대비할지 고민해야 한다고 말했다. 일각에서는 메타버스에서는 국경 없이 세계 이용자가 만나기 때문에 범죄 같은 문제 발생 시 해외 이용자에 대한 처분이..."
292,[문화+]BTS 새 싱글 ‘버터’ 첫 무대는···,2021.05.06.,"딥마인드 인공지능(AI) 알파고의 2016년 3월 13일 제4대국이 NFT로 발행돼 세계 최대 NFT 경매 사이트에 올라갔다. 블록체인 스타트업 22세기미디어에... ━ 성결교회 ‘교회 세습’ 금지 명문화···전국 3,000여곳 교회에 적용 성결교회가 '교회 세습' 금지를 명문화한 윤리규정을 마련해 실천하기로 했다. 국내..."
293,‘개인정보 관리 소홀’ 8개 사업자 제재…‘AI 자율점검표’도 생긴다,2021.05.12.,"인공지능(AI) 챗봇 이루다의 개인정보 침해 사례 재발을 막기 위한 ‘AI 관련 개인정보보호 자율점검표’의 틀도 마련됐다. 개인정보보호위원회는 12일... 개인정보보호 중심설계 원칙, AI 윤리기준 등을 통합해 6대 핵심 원칙을 적법성·공정성·안전성·책임성·투명성·참여성으로 제시했다. AI 서비스 개발..."
294,[유튜피아] 별풍선에 눈멀어 '유관순 모욕' 저질러도…처벌은 솜방망이,2021.05.12.,"'취향저격'을 위해 인공지능(AI)까지 가세했다. 개인화로 요약되는 디지털 미디어의 총아인 유튜브. 유튜브가 만든 세상은 유토피아일까... 조성하는 수준으로 접근하고 있다""며 ""민간 전문가들과 협의체를 구성해 크리에이터나 1인방송 진행자를 위한 윤리 가이드북을 제작하고 배포할 계획이다""고 말했다."
296,네이버 'GPT-3' 대항할 ‘초대규모 AI’ 언어모델 공개… ‘NAVER AI NOW’ 2...,2021.05.12.,"/네이버 네이버가 오는 25일 온라인으로 개최될 'NAVER AI(인공지능) NOW'에서 네이버의 '초대규모(Hyperscale) AI' 모델을 처음 공개한다. 초대규모 AI는... 뿐만 아니라 글로벌 AI 리더십 확보를 위한 연구 생태계 조성 계획, '올바른' AI 사용을 위해 네이버가 학계와 함께 설계한 AI 윤리 준칙이 현실에서..."
301,[질문하는 기자들Q] 김태현 스토킹 살인…언론은 무엇을 쫓았나?,2021.05.12.,"그리고 잠시 후 에서는 기자 대신 기자를 쓰는 인공지능 로봇, AI 저널리즘의 현주소를 짚어볼 텐데요. 많은 기대 부탁드립니다. 오늘 함께 할 분들 먼저... 또 신문윤리실천요강을 보면 선정적이거나 자극적인 표현을 사용해서 안 된다고 나와 있습니다. 그러니까 이렇게 큰 틀에서는 분명히 기준이 있는데 사실은..."
302,포스텍 소통과 공론 연구소 2021년 정기 심포지엄 개최,2021.05.12.,"이번 정기 심포지엄에서는 장애, 의료, 환경, AI 등 다양한 분야의 전문가들이 발표를 맡았다. 최근 코로나19를 비롯하여 전 지구적 차원의 위기감이... 2부에서는 POSTECH 환경공학부 최원용 교수와 서울대 철학과 천현득 교수가 '지속가능한 환경과 과학기술', '인공지능에서 윤리가 왜 문제인가'라는 주제로..."
305,"[생생경제] 메타버스에 사는 포노사피엔스 (최재붕, 김상균 교수)",2021.05.12.,"◆ 최재붕> 그런데 사실 지난 10년 간 인공지능이 도입되면서 과연 일자리가 없어졌느냐하는 문제를 보면 늘었다는 게 통계 결과입니다. 대표적인 게 이제... ◇ 김혜민> 죽음에서 조금 더 나아가면 윤리 개념도 이 메타버스 안에서 어떻게 실현되고 구현될 것 인가, 이것도 우리의 고민 중에 하나인데, 이런 부분은..."
306,[권호천의 ICT 인사이트] 미래전 기술에 뛰어든 ICT 거대기업 마이크로소프트...,2021.05.12.,마지막 글은 국방 분야에 진출한 MS가 마주할 기술 윤리적 관점에서의 해결책과 방위산업 최대 기업인 록히드마틴과의 경쟁적 미래를 논의한다. ①... 그리고 정제된 데이터를 최종적으로 인공지능(AI)에 전달해 응용할 수 있게 하는 저장과 연결의 중요한 도구이다. 이 서비스 구조를 머릿속으로 간단하게...
307,[대학] 포항공과대 '과학기술의 사회적 책임' 21일 심포지엄,2021.05.20.,이번 심포지엄에는 장애·의료·환경·AI 등 다양한 분야의 전문가들이 발표에 나선다.최근 코로나19를 비롯해 전 지구적 차원의 위기감이 증폭되고 있는... 2부에서는 포스텍 환경공학부 최원용 교수와 서울대 철학과 천현득 교수가 '지속 가능한 환경과 과학기술' '인공지능에서 윤리가 왜 문제인가'라는 주제...
308,[기자수첩] '이루다 사태' 정부 1억원 과징금 제재가 남긴 것,2021.05.19.,인공지능(AI) 챗봇 '이루다' 사태에 대해 개인정보보호위원회는 지난달 말 이루다 개발사인 스캐터랩에 대한 제재 조치로 과징금·과태료 등 총... 하지만 이달 초 공개한 'AI 개인정보보호 6대 핵심원칙'은 '개인정보는 안전하게 관리한다' 등으로 'AI 윤리 원칙' 만큼이나 내용이 모호하기만 하다. 개인정보위가...
310,[발언대]양심으로 미래를 대비하자,2021.05.13.,"미래의 역사 구성에는 과거에 대한 깊은 고찰, 정확한 현재분석, 주의 깊은 상상력, 인류애와 윤리의식 등이 요구된다'고 하였다. 인공지능(AI)이 인류전체의 지능을 초월해 스스로 진화하는 기점이 예측되는 시대에 인류는 사람이 기계보다 잘하는 것, 기계가 하지 못하는 것은 무엇인가를 고민해 볼 필요가 있다...."
311,"네이버, ‘초대규모 AI’ 드디어 공개… ‘NAVER AI NOW’ 25일 개최",2021.05.13.,"뿐만 아니라 글로벌 AI 리더십 확보를 위한 연구 생태계 조성 계획, ‘올바른’ AI 사용을 위해 네이버가 학계와 함께 설계한 AI 윤리 준칙이 현실에서 적용되고 있는 방식도 함께 공유될 예정이다. 테크 세션에서는 방대한 양의 한국어 데이터를 학습하는 과정, 검색이나 인공지능 비서(AI Assistant)를..."
312,상상이 현실되는 ‘또 다른 세계’… 메타버스에 올라타라 [이슈 속으로],2021.05.12.,인공지능(AI) 챗봇 ‘이루다’를 통해 올 초 국내에서 화두가 된 인공지능 윤리 이슈도 메타버스에서는 훨씬 광범위하게 포진한다. 사람이 모든 상황을 모니터링하거나 중개할 수 없기 때문에 게임에서 NPC(게임 내 캐릭터)가 늘어나는 것처럼 메타버스에서도 다양한 인공지능이 보다 사람에 가까운 모습으로...
313,"[핵심은] 연인들 내밀한 대화 유출한 ‘이루다’, 1억 과징금으로 끝?",2021.05.12.,"변화무쌍한 AI 산업 특성상 큰 틀 안에서 끊임없이 자성과 보완이 이뤄져야 할 것이다. 실제 지난해 11월 과학기술정보통신부와 정보통신정채견구원(KISDI)이 국가 ‘인공지능 윤리기준안’을 내놓은 바 있다. 크게 인간의 존엄성과 사회 공공선, 기술의 합목적성을 핵심 원칙으로 내세웠다. 문제는 지나치게..."
314,인천대 현장맞춤형 실전문제연구단 제5기 연구팀 발대식,2021.05.06.,"2017년도부터 시작된 본 사업은 바이오, 인공지능, 빅데이터 등 연구 분야를 중심으로 산업체 및 지역사회로부터 도출된 연구주제 수행을 위한... 연구 윤리 의식 제고를 위한 교육이 함께 실시됐다. 연구단은 5년차를 맞이해 산학협력 기반 지역 문제 해결 연구와 교육 컨텐츠의 축적과 공유 ▲4년 축적..."
316,"SK텔레콤, ‘사람’ 중심 AI 추구 가치 정립…‘AI 컴퍼니’ 혁신 본격화",2021.05.04.,"선언하고 인공지능(AI) 컴퍼니로의 혁신을 본격화한다고 밝혔다. SK텔레콤은 이를 기반으로 사규 반영 및 AI 서비스 체크리스트 개발 등 경영 시스템... 자문단은 정기 회의를 통해 AI 윤리 관련 이슈를 논의하고, AI 적용 시스템을 강화하는 방안을 제안할 예정이다. 김윤 SK텔레콤 CTO는 “AI 추구 가치..."
317,인천대 현장맞춤형 실전문제연구단 5기 연구팀 발대식,2021.05.04.,"2017년도부터 시작된 이번 사업은 바이오, 인공지능, 빅데이터 등 연구 분야를 중심으로 산업체 및 지역사회로부터 도출된 연구주제 수행을 위한... 연구 윤리 의식 제고를 위한 교육이 함께 실시됐다. 연구단 측은 5년차를 맞이해 더욱 성숙된 연구 성과가 기대되며△산학협력 기반 지역 문제 해결 연구..."
318,"포스코건설, 2차 하도사 체불예방 협력사에 '가점' 등 인센티브 준다",2021.05.04.,"포스코건설은 인공지능(AI)으로 부당특약 선정을 예방하기 위한 입찰 전 사전 점검 프로세스를 강화하고 있다. 대금지급 지연, 서명 발급 누락이... 포스코건설 관계자는 ""사업 파트너와 함께 강건한 산업생태계를 조성한다는 게 포스코 기업시민 경영이념""이라며 ""우리 회사가 공정거래, 윤리경영을 통해..."
319,"임혜숙 장관 후보자 ""디지털 뉴딜 성공으로 대한민국 대전환 기여""",2021.05.04.,"이어 ""전 분야에서 데이터 댐과 인공지능의 접목 등 디지털 혁신 인프라를 시급히 확충하고, 각계에서 필요로 하는 AI‧SW 인재 양성과 공급에도 지원을... 보호, 인공지능 시대 윤리와 신뢰성 제고 등 4차 산업혁명 시대에 나타날 수 있는 역기능을 최소화하기 위한 정비도 소홀히 하지 않겠다""고 말했다...."
321,"네이버, ‘초대규모 AI’ 공개…'네이버 AI 나우' 25일 개최",2021.05.06.,"이밖에 글로벌 AI 리더십 확보를 위한 연구 생태계 조성 계획, ‘올바른’ AI 사용을 위해 네이버가 학계와 함께 설계한 AI 윤리 준칙이 현실에서 적용되고 있는 방식도 함께 공유될 예정이다. 테크 세션을 통해서는 방대한 양의 한국어 데이터를 학습하는 과정, 검색이나 인공지능 비서를 비롯한 여러..."
323,"포스텍, '과학기술의 사회적 책임' 주제 심포지엄 개최",2021.05.04.,"이번 정기 심포지엄에서는 장애, 의료, 환경, AI 등 다양한 분야의 전문가들이 발표를 맡았다. 최근 코로나19를 비롯해 전 지구적 차원의 위기감이... 2부에서는 포스텍 환경공학부 최원용 교수와 서울대 철학과 천현득 교수가 '지속가능한 환경과 과학기술', '인공지능에서 윤리가 왜 문제인가'라는 주제로..."
324,일상 속 고민들 알고보면 철학…생각보다 재밌네,2021.05.04.,"책은 자유, 운명론, 친구, 가족, 윤리, 정체성 등의 주제를 다룬다. <인어공주>와 <백설공주와 일곱 난쟁이> 등 디즈니 공주의 모습을 통해서 성 역할과... 2013년 내놓은 <히치하이커의 철학 여행>의 전면 개정판으로, 인공지능(AI) 등 신기술과 관련된 내용을 넣어 새롭게 구성했다. 책에서 근현대 철학자들은 자신의..."
325,"블루인텔리전스, 자율주행차 50만대 시대… '자율 발렛파킹'이 뜬다",2021.05.04.,"실제 주행에서는 인공지능(AI)이 대처해야 할 변수가 너무 많고, 윤리적 딜레마에 맞닥뜨렸을 때 판단 기준도 정립되지 않았기 때문. 이에 오히려 업계에서는 자율주행의 전 단계, 낮은 단계 기술에 대한 연구·개발이 활발한데, 대표적 사례가 자율 발렛파킹(대리 주차)이다. 자율 발렛파킹은 차를 주차장이나..."
326,"[종합] 임혜숙, 청문회서 진땀…野 ‘여자 조국’ 맹공",2021.05.04.,"정부 지원금 수주를 목적으로 학술지에 중복 게재했다는 의혹에 대해서는 “이공계 연구윤리 및 출판윤리 매뉴얼에 따르면 석·박사 학위 논문의 학술지... 5G부터 10기가 인터넷 품질문제, OTT 부처 주도권을 비롯해 코로나19 백신 공급, 인공지능(AI)‧소프트웨어(SW) 인재양성 등 과기정통부를 둘러싼 다양한..."
327,[보안칼럼]서비스형 보안 소프트웨어가 필요하다,2021.05.06.,기술 발전은 윤리·안전·보안 문제를 불러온다. 최근 발생한 한 인공지능(AI) 스타트업의 개인정보 유출 사태가 대표적이다. 이 업체는 과징금과 과태료 처분을 받고 손해배상 청구 소송을 치르고 있다. 이용자는 신기술을 반기지만 보안은 우려한다. 보안 조치를 위한 정부의 노력에도 산업 보안 실태는...
328,게임·VR로 질병 치료하는 시대 온다,2021.05.04.,"게임, 가상현실(VR), 인공지능(AI) 등 첨단 기술을 활용해 질병을 치료하는 ‘디지털 치료제’가 이르면 연내 출시된다. 국내 헬스케어 벤처기업들이... 이 회사는 지난달 강박장애 치료용 디지털 치료제인 ‘오씨프리’의 탐색임상 계획에 대해 미국 임상연구윤리심의위원회(IRB) 승인을 받았다. 국내 디지털..."
329,임혜숙 “과학기술·ICT로 코로나 극복에 혼신”…“5G 전국망 구축 가속화”,2021.05.04.,"이를 위해 전 분야에서 데이터 댐과 인공지능 접목 등 디지털 혁신 인프라를 시급히 확충하고, AI·SW 인재 양성과 공급에도 지원을 아끼지 않겠다는... 아울러 ""취약계층의 통신비 부담 경감과 정보통신망 안전, 사이버 보안, AI 시대 윤리와 신뢰성 제고 등 4차 산업혁명 시대에 나타날 수 있는 그늘과 역기능을..."
330,"카카오, 올해 투자 속도 높인다...1분기 역대 최고 실적 달성",2021.05.04.,"인공지능(AI), 모빌리티, 글로벌, 블록체인 등 신사업 성장 속도를 높이기 위해 과감하고 유연한 투자에 집중하겠다고 밝혔다. 투자 속도를 높일 이유는... 부사장 ""메신저는 업무 효율 높이는 훌륭한 도구...적극 사용해야"" [관련기사] 카카오, AI 윤리를 어떻게 다루고 있나… AI 인문학 국내학술대회에서 밝혀"
331,“안전한 근무여건 확보가 ESG 구현”…팬데믹에서 돋보인 인력관리(HR) 혁신,2021.05.04.,"특히 AI등 인공지능이 HR에 개입되면서 이를 설명하는 것도 중요해진 상황”이라고 전했다. 최근 기업은행은 윤리 신고 접수, 직원 고충상담 업무 및 사안에 대한 의견 개진, 피해자·제보자 보호 등 직원 권익보호 업무를 총괄 수행하는 ‘직원권익보호관(Ethics Officer)’ 채용에 나섰다. 이는 은행장 직속으로..."
332,"포스코건설, 하도급대금직불 참여시 파격 인센티브 제공",2021.05.06.,"그동안 포스코건설은 인공지능(AI) 등을 이용해 부당특약 선정 예방을 위한 입찰전 사전 점검 프로세스를 강화 운영 중이다. 또 대금지급 지연고 서명... 포스코건설 관계자는 ""비즈니스 파트너와 함께 강건한 산업생태계를 조성한다는 포스코 기업시민 경영이념 아래 공정거래, 윤리경영을 통해 협력사와..."
333,"[유튜피아] '알고리즘'을 거부하는 사람들…""날 추적하지 말아요""",2021.05.05.,"넷플릭스 다큐멘터리 '소셜딜레마'는 인공지능(AI) 알고리즘을 통한 추천 서비스 등 유튜브·페이스북 등의 '개인화' 기능의 위험성을 경고한다. 트리스탄 해리스 전 구글 디자인 윤리학자는 ""IT기업들은 우리가 불편하거나 외롭거나 불확실하거나 두려울 때 디지털 젖꼭지를 찾도록 한 세대 전체를 훈련하고..."
334,"포스코건설, 2차 하도사 체불예방 협력사 대상 인센티브 제공",2021.05.12.,"그동안 포스코건설은 인공지능(AI) 등을 이용해 부당특약 선정 예방을 위한 입찰전 사전 점검 프로세스를 운영 중이며, 대금지급 지연, 서명 발급 누락... 포스코건설 관계자는 “비즈니스파트너와 함께 강건한 산업생태계를 조성한다는 포스코 기업시민 경영이념 아래 공정거래, 윤리경영을 통해 협력사와..."
335,[기고] 초고령화사회 불교계 어떻게 해야 하나,2021.05.03.,"국가적 윤리적인 면에서도 절대로 해서는 안 되는 일이다. 우리나라 사람들의 대부분은 자기 집이나 평소 익숙한 곳에서 죽음을 맞이하는 것을... 또한 초고령화사회의 임종케어에 있어 인공지능 로봇을 이용한 과학적인 접근, 맞춤형 프로그램 개발(시기별에 따른 기도법이라든가 명상 방법들을 체계화하는 것)..."
337,"임혜숙 과기부장관 후보자 ""디지털뉴딜 반드시 성공시킨다""",2021.05.04.,"댐과 인공지능의 접목 등 디지털 혁신 인프라를 시급히 확충하고, 각계에서 필요로 하는 AI‧SW 인재 양성과 공급에도 지원을 아끼지 않겠다고 강조했다.... 보호, 인공지능 시대 윤리와 신뢰성 제고 등 4차 산업혁명 시대에 나타날 수 있는 그늘과 역기능을 최소화하기 위한 정비도 소홀히 하지 않겠다""고..."
338,"[창간특집/ESG·공정·상생] 산업계 ESG 체질 변화…""시작은 소비자 인식 대응...",2021.05.03.,"소비자들의 수요에 대응하기 위해 ESG에 기반한 친환경·윤리 경영에 나서고 있다. 기업들의 이러한 행보는 최근 주요 소비층으로 떠오른 MZ세대... 기업들은 수소, 전기차, 재활용 플라스틱, 인공지능(AI) 등의 부문에서 협력하는 것으로 나타났다. GS건설과 LG유플러스는 산재예방을 위한 스마트건설..."
