Unnamed: 0,제목,날짜,본문
262,마켓컬리에서 20초에 1개씩 팔린 제품들...남다른 인기 비결 [Geeks' Briefin...,2022.08.29.,"AI 스타트업 튜닙, 챗봇 블루니 시범 서비스 시작 자연어처리 기반 인공지능(AI) 스타트업 튜닙이 AI 기반의 챗봇 ‘블루니’의 오픈 베타 서비스를 시작했다. 튜닙은 최근 N행시, 윤리성 판별 모델 등의 자연어처리 기반 API를 선보여 인기를 끌었다. 튜닙이 이번에 선보인 블루니는 여행을 좋아하는 친구..."
263,[오세라비 칼럼] 페미니스트들의 메타버스 세계 성범죄 규정 문제점,2022.08.29.,"게다가 지난해 1월에는 AI, 즉 인공지능의 윤리와 도덕성 논란을 일으킨 '이루다' 사태가 있었다. AI 친구로 불리는 이루다는 20대 여대생 컨셉의 대화형 채팅로봇으로 서비스 시작 2주 만에 중단되고 말았다. 이루다의 성희롱과 성소수자 혐오와 차별 발언 대화사례가 문제가 되어 여성계의 집중 포화를 맞았다...."
264,[인터뷰…공감] 1인 출판사 '헤이북스' 운영하는 윤미경 대표,2022.08.26.,"핀란드에 살던 일반인이 처음 쓴 책으로 성공에 힘입어 '오늘도 유난 떨며 삽니다'라는 두 번째 저서로 이어졌다.이 밖에 젊은 층에게 신영복 선생을 소개하는 '처음 읽는 신영복', 인공지능 윤리에 대한 사회적 담론을 제시하며 네이버·카카오 및 KT 인공지능연구소장의 강력한 추천을 받은 'AI는 양심이 없다..."
265,"라이언로켓, ‘IFA 2022’서 버추얼 페이스 앱 ‘베리미’ 첫 공개",2022.08.26.,"자세한 베리미 이용 윤리 강령 내용은 베리미 홈페이지를 통해 확인할 수 있다. 또한, IFA 현장에서 인공지능 기반 콘텐츠 제작 플랫폼 ‘온에어스튜디오’를 통해 가상인간 콘텐츠 제작도 경험할 수 있다. 영문 텍스트를 입력하기만 하면 라이언로켓의 자체 외국인 AI 가상 모델이 자연스러운 입모양으로..."
266,"라이언로켓, 'IFA 2022' 참가…버추얼 페이스 앱 '베리미' 공개",2022.08.29.,자세한 베리미 이용 윤리 강령 내용은 베리미 홈페이지를 통해 확인할 수 있다. IFA 현장에서 인공지능 기반 콘텐츠 제작 플랫폼 '온에어스튜디오'를 통해 가상인간 콘텐츠 제작도 경험할 수 있다. 영문 텍스트를 입력하기만 하면 라이언로켓의 자체 외국인 AI 가상 모델이 자연스러운 입모양으로 발화하는 영상...
267,"민관 ""인류 새 영토 '메타버스'에서 3대 가치·8대 실천원칙 지키자""",2022.08.29.,"제안한 '메타버스 윤리원칙' 초안에 대해 토론했다. 코로나 19로 촉발된 비대면 수요의 급증, 인공지능(AI), 클라우드(Cloud), 가상융합기술(XR) 등 정보통신기술(ICT)의 발전으로 ‘메타버스’ 본격화에 대한 사회･경제･관심이 증가하고, 시장성장 가능성도 밝게 전망되고 있다. 그렇지만 이와 함께 가상의..."
268,[기고] 의료서비스 격변에 주목하자,2022.08.26.,이미 인공지능(AI)이 결합된 미래가 우리에게 도래하고 있다. 전 세계적으로 응답자의 63%가 무인자동차 등의 최첨단 AI 기술이 향후 10년내에 일상생활의 일부가 될 것이라고 보고 있었다. 또한 응답자의 55%는 자율주행자동차를 탈 의향이 있다고 밝혔다. 이러한 기대에도 불구하고 우리는 이와 관련된 윤리와...
269,"[재산공개] 백경란 질병청장 61억원, 바이오 관련株 다수 보유",2022.08.26.,26일 정부공직자윤리위원회가 관보를 통해 공개한 5월 임용 고위공직자 수시재산 공개 자료에 따르면 백 청장이 본인과 배우자 명의로 신고한... 특히 인공지능(AI) 신약·유전체 빅데이터 플랫폼 사업을 하는 신테카바이오의 보유평가액은 25일 종가 기준 3천만원을 넘어 직무 관련성이 있다면...
270,디지털 인재 2026년까지 100만명 육성… 일각 “과잉 공급”,2022.08.26.,"디지털 인재는 디지털 신기술(인공지능·AI, 일반 소프트웨어·SW, 빅데이터, 메타버스, 클라우드, 사물인터넷, 5·6세대 이동통신, 사이버보안)을 활용할... 디지털 기기 중독은 기기를 어떻게 활용할지에 대한 교육이 이뤄지지 않은 결과”라며 “디지털 윤리, 중독 예방 등부터 제대로 교육해 미래사회에..."
271,[포토뉴스] 코엑스서 ‘AI서울 포럼’ 개최,2022.08.26.,"AI플랫폼은 빅테크 기업 중심의 독점 방식이었다면, 이제는 이러한 것들이 사용자 및 소수자 중심으로 전환하는 시기”라면서 “오늘 포럼을 통해 전문가들의 좋은 담론이 나오기를 기대한다”고 말했다. 한편, 이번 포럼은 서울디지털재단, 경희대학교 빅데이터 연구센터, 국제인공지능&윤리협회..."
272,"""메타버스 '온전한 자아'로 '안전하게 향유'해 '지속 번영'해야”",2022.08.26.,"정보통신윤리규범과 차별성을 고려하고 사회구성원의 자율적 노력의 기준이 될 수 있도록 보편적이면서도 실행 가능한 원칙을 제시하고자 했다”고 말했다. 메타버스는 코로나10로 촉발된 비대면 수요의 급증, 인공지능(AI), 클라우드, 가상융합기술(XR) 등 정보통신기술(ICT) 발전에 따른 유망산업으로 각광받고..."
274,"특허 수입 100억 '훌쩍'…연구자들의 롤모델, '제2의 이종호' 키운다",2022.08.22.,"이것이 국가도 '크게 이기는' 길이다"" 지난 26일 정부공직자윤리위원회가 공개한 이종호 과학기술정보통신부 장관의 재산은 약 160억원이었다. 국무위원... 취임 후 격일에 한 번꼴로 주요 정책 현장을 방문해 다양한 분들의 의견을 들었고, 누리호 2차 발사, 달 탐사선 다누리 발사, AI(인공지능) 반도체 산업 성장..."
275,국민이 신뢰할 수 있는 모범적인 메타버스 생태계 초석 다진다,2022.08.25.,"‘메타버스 윤리원칙’ 초안을 토론하였다. 코로나 19로 촉발된 비대면 수요의 급증, 인공지능(AI), 클라우드(Cloud), 가상융합기술(XR) 등 정보통신기술(ICT)의 발전으로 ‘메타버스’ 본격화에 대한 관심이 증가하고, 시장성장 가능성도 밝게 전망되고 있으나, 이와 함께 가상의 세계에서 가상의 자아를 중심으로..."
276,[ET단상]미래교육 혁명에 나라 운명 걸렸다,2022.08.22.,"교육의 근본 문제는 70년이 넘은 낡은 구조가 인공지능(AI) 시대 창의적 인재 양성을 가로막고 있기 때문이다. 미래는 인간이 하던 많은 일이 AI 로봇으로... 산업화 시대는 지능지수(IQ), 인터넷 혁명 시대는 감성지수(EQ), AI 혁명 시대는 DQ가 국가 경쟁력을 좌우한다. DQ는 윤리적으로 디지털 기술을 이해하고..."
277,"롯데카드, 올 하반기 베트남 현지서 BNPL 서비스 출시 [카드오늘]",2022.08.22.,"신한카드는 법률·정책 및 ESG 분야의 AI(인공지능) 선도기업인 미국 피스컬노트(NYSE:NOTE)와 글로벌 데이터 사업을 추진하기 위한 업무협약을 체결했다고... 주인 의식과 윤리 의식을 바탕으로 미래 가치 창조에 기여 가능하며 역량과 창의성을 갖춘 우수 인재들의 많은 관심과 지원을 바란다""고 밝혔다."
278,"AI·빅데이터, 호주 일상 바꾸나…국가 생산성 제고책 공개",2022.08.22.,"호주 생산성위원회, 연구보고서 발표…정부, 내주 관계회의 정동철 통신원 = 호주 정부가 향후 빅데이터·인공지능(AI)과 고속 인터넷 확충을 통해 국민... 생산성위원회는 이를 위해 디지털 보안을 강화하는 한편 국민적 신뢰를 담보할 수 있는 정보 윤리 기준을 마련하는 것이 시급하다고 덧붙였다. 보고서는..."
279,"카카오, 모바일 다음 뉴스 개편···""이용자 선택권 강화""",2022.08.24.,"앞서 카카오는 알고리즘 투명성에 대한 사회적 요구에 응답하기 위해 뉴스 탭 배열 이력 공개, 알고리즘 윤리헌장 제정, 뉴스 알고리즘 설명(브런치... 카카오는 불쾌한 내용의 댓글을 인공지능(AI) 기술로 분석해 가려주는 세이프봇, 특정인에 대한 명예훼손이나 무분별한 허위 비방을 막기 위한 연예·스포츠..."
280,"정부, 디지털인재 양성 종합방안 마련...2026년까지 100만 목표",2022.08.24.,AI 융합교육 연수대상도 확대한다. 교직과목 세부이수기준에 디지털 소양 함양 기준도 반영한다. 인공지능교육진흥법과 ‘교육분야 인공지능 윤리기준’을 마련하고 디지털 기반 교수학습 통합 플랫폼과 마이포트폴리오를 구축하는 방안도 추진된다. 이를 위해 디지털 인재양성 정책과 사업 연구를 총괄...
281,미래 혁신형 인재 키우는 상명대...수시모집 1869명 선발,2022.08.24.,"전문지식, 창의적 문제해결, 융복합, 다양성 존중, 윤리 실천을 5대 핵심역량으로 설정했다. 일정 기준 이상의 역량을 갖춘 학생은 ‘SM-IN 핵심 역량 인증’을 준다. 이 대학은 인공지능(AI), 반도체, 로봇, 바이오 등 첨단 분야 학과를 개설했다. 서울과 천안캠퍼스에 △휴먼지능정보공학전공..."
282,"한동대, AI 시대 차세대 기업가정신훈련 캠프 진행",2022.08.24.,"임팩티브 AI 파트너 최은창, 강서영 박사 등이 참여해 50여 명의 개도국 출신 대학생들을 대상으로 경영·재무·ICT·기업 윤리 등의 분야에서 기업가정신... 이번 프로그램의 책임자인 지범하 한동대 교수는 ""이번 창업캠프에는 다양한 전문가를 초빙해 인공지능, 머신러닝 등 4차 혁명 시대 속 필요한 기술을..."
283,디지털 시대의 주인공이 될 100만 인재 양성한다,2022.08.24.,"80개 목표)한다.영재 육성 영재학교·과학고 대상 소프트웨어(SW)·인공지능(AI) 특화 교육 과정을 운영(2022. 시범)하고, 영재학급도 확대 운영(2025. 70개)... 디지털 교육환경 ‘인공지능교육진흥법’과 ‘교육 분야 인공지능 윤리기준’을 마련하고, 디지털 기반 교수학습 통합 플랫폼 및 마이포트폴리오..."
284,"동신대, 정광고 초청 교육‧체험형 메이커프로그램 진행",2022.08.24.,"학생들에게 ▲정보보안 윤리 교육 ▲3D프린터 조립&3D펜 ▲IoE 앱 인벤터 ▲소금으로 움직이는 자동차 ▲블록체인&빅데이터 등의 체험 프로그램을... 이동휘 사업단장은 ""인공지능(AI)과 소프트웨어(SW) 기반의 에너지신산업 창의교육 체험 프로그램을 운영하며 4차산업 맞춤형 미래 직업 체험교육의 기회를..."
286,"'디지털 인재 100만명 키운다'…정부, '디지털 인재양성 종합방안' 마련",2022.08.25.,"영재학교·과학고 대상 소프트웨어(SW)·인공지능(AI) 특화 교육과정을 운영(2022. 시범)하고, 영재학급도 확대 운영(2025. 70개)한다. 디지털 분야 산업수요... '인공지능교육진흥법'과 '교육분야 인공지능 윤리기준'을 마련하고 디지털 기반 교수학습 통합 플랫폼 및 마이포트폴리오(디지털 배지 연계)를..."
287,[2023 수시 입학정보] 한성대학교,2022.08.25.,"해킹, AI보안, 블록체인, 자율주행자동차보안, 양자보안, 차세대통신보안(5G/6G) 등의 분야와 관련된 전문 교육과정이 제공된다. 융합보안학과는 수시 학생부 교과Ⅰ에서 주간 10명과 정시 수능전형에서 주간 30명을 모집할 예정이다."" - 한성대는 창의융합교육에 중점 두고 있다. 특별한 이유는. ""현재 인공지능..."
288,"무하유, LMS 연동형 표절검사 서비스 ‘CK 브릿지’ 선봬",2022.08.25.,실용 인공지능(AI) 기술 기업 무하유는 8월 25일부터 26일까지 열리는 2022년 대학교육개발센터협의회 하계워크숍에서 학습관리시스템(LMS) 연동형... 또 해당 서비스를 도입한 대학의 학습윤리 강화 사례를 소개할 예정이다. CK 브릿지는 교육기관의 LMS와 연동돼 학생이 제출한 과제물의 표절검사를...
289,"""AI가 혐오표현 탐지""…네이버가 투자한 '튜닙', API 서비스",2022.08.22.,"기사내용 요약 윤리성 판별·개인정보 비식별화 등 API 서비스 '튜니브리지' 비식별화 API, 개인정보보호·데이터 활용 등에 유용 박규병 튜닙 대표 ""가치 있는 API 연달아 선보일 것"" [서울=뉴시스]송종호 기자 = 인공지능(AI) 스타트업 튜닙이 윤리성 판별, 비식별화 등 11가지 응용프로그램 인터페이스(API)..."
290,"서울사이버대 이성태 교수, '메타버스의 정석 feat. 게더타운' 발간",2022.08.22.,"위한 AI-보안 융합 전문가 과정(7종)' 개발 PM을 맡았다. 또한 K-MOOC에 '인공지능 윤리'라는 과목을 통해 인공지능 시대의 도래에 따른 기술·문화의 순기능과 역기능을 가르치고 있다. 그의 대표 저서로는 △'인공지능 윤리로 갓생살기' △'e-Test professionals 엑셀, 한글, 파워포인트' △'온라인 강의..."
291,“정확한 평가 없이는 맞춤형 교육 어려워”,2022.08.23.,AI 기반 다차원 학생 성장 시스템은 인공지능과 빅데이터에 기반해 학생들을 진단하고 학생별 진단 결과에 따라 맞춤형 학습을 지원하는 ‘충북형 교수... ◆윤건영 교육감 △1960년 출생 △서울대 윤리교육과 학사 △동대학원 윤리교육과 석·박사 △청주교대 총장 △충북교총 회장 △한국윤리학회 충북지회장...
294,2026년까지 100만 디지털 인재 양성,2022.08.23.,"영재학교․과학고 대상 소프트웨어(SW)·인공지능(AI) 특화 교육과정을 올해 시범 운영하고, 영재학급도 2025년 70개교까지 확대 운영한다. 디지털 분야... 디지털 교육환경 조성을 위해 인공지능교육진흥법과 교육분야 인공지능 윤리기준을 마련하고 디지털 기반 교수학습 통합 플랫폼 및 마이포트폴리오..."
295,"한동대, 개발도상국 청년 역량 개발 박차",2022.08.11.,"임팩티브 AI 파트너 최은창, 강서영 박사 등이 참여해 50여명의 개도국 출신 대학생들을 대상으로 경영, 재무, ICT, 기업 윤리 등의 분야에서 기업가정신... 이번 프로그램의 책임자인 지범하 한동대 교수는 “이번 창업캠프에는 다양한 전문가를 초빙해 인공지능, 머신러닝 등 4차 혁명 시대 속 필요한 기술을..."
298,"[더벨][지속가능경영 리뷰]네이버, '글로벌 경쟁력 강화'에 꽂힌 이유",2022.08.22.,"인공지능(AI) 윤리 준칙을 정하고 올해부터는 구성원들의 AI 윤리교육을 실시, 기업문화 전반에 내재화하고자 한다. 네이버는 '건전한 기업 지배구조' 역시 비즈니스 중요도 뿐 아니라 투자자 및 주주들에게 특히 중요도가 높다고 봤다. 네이버는 이미 이사회 의장과 대표이사를 분리했고, 5개의 소위원회를..."
299,'민주적(Democratic) AI'와 AI의 부작용,2022.08.24.,정병일 전문위원 '달리2(DALL-E2)'를 비롯한 이미지 생성 인공지능(AI) 모델이 폭발적 인기를 모으고 있는 가운데 최근 오픈 소스로 공개된 새로운... 지금은 'AI 황금시대'라고 불릴 정도의 성과를 내고 있는 시점이다. 스테이블 디퓨전으로 생성한 이미지(사진=스태빌리티AI 블로그) 그러나 그만큼 윤리...
300,[글로벌 기업 스페셜 인터뷰<2>-SAS 코리아]잡아내기 어려웠던 공모형 보험사...,2022.08.23.,"기자]인공지능(AI)은 수년전부터 다양한 영역에서 활용되고 있다. 이처럼 수많은 영역의 산업과 기업 서비스에 AI가 적극적으로 도입된 배경에는 신종... 돼” AI의 효용성을 더 높이기 위해 이승우 대표는 “보험사는 기술의 적용과 더불어 사회적, 윤리적 고객보호 방안도 함께 마련해야 한다. 금융위가 2021년..."
301,"서울디지털재단, 'AI 서울 포럼' 29일 코엑스서 개최",2022.08.23.,"서울디지털재단은 29일 오후 2시 강남구 코엑스 '스타트업 브랜치'에서 'AI(인공지능) 서울 포럼 2022'를 연다고, 서울시가 22일 밝혔다. 'AI 서울 포럼... 행사에는 'AI 응용상' 최고상 수상자 등 전문가들이 모여 AI 기술 동향과 윤리 방향을 모색한다. 참가자는 사전 접수를 통해 선착순으로 200명을..."
303,"[위클리 스마트] 통신3사, 통신·ESG 분야 협력…경쟁은 신사업에서",2022.08.22.,"인공지능(AI) 기술 경쟁이 대표적이다. 진짜 사람처럼 인간과 소통하는 AI 언어 모델과 콜센터에 AI를 접목한 '인공지능 콘택트 센터'(AICC) 등은 통신... 의미가 퇴색된다고 본다""면서 ""앞으로도 ESG 경영 제고 차원에서 환경보호와 윤리경영 등 측면에서 세 회사 간 협력관계가 강화될 것""이라고 말했다."
304,"[산업 이모저모] SK텔레콤, 커피 체인점 10개사와 '제로서울' 동참...""일회용...",2022.08.22.,"AI 윤리원칙 수립을 통해 인간과 AI의 공존에 관한 연구를 지속하며 진정한 고객가치를 창출해 나갈 것""이라고 말했다. ㅇ..SK㈜ C&C는 대구에 위치한 경북대학교병원 대강당에서 '2022 의료인공지능 심포지엄'을 개최했다. 이번 행사는 경북대학교병원 및 산하 의료인공지능연구센터, 의료 AI 얼라이언스가..."
305,"정부, 100만 디지털 인재양성 종합방안 확정·발표",2022.08.25.,"▶에듀테크 AI 기반 맞춤형 학습 시스템(AI 보조교사(초중등), AI 튜터링(대학))을 지원(2024~)하고, 디지털 교과서 및 콘텐츠(AR, VR, 메타버스 등)를 지속 확대·보급한다. ▶디지털 교육환경 '인공지능교육진흥법'과 '교육분야 인공지능 윤리기준'을 마련하고 디지털 기반 교수학습 통합 플랫폼 및 마이포트폴리오..."
306,"동신대, 정광고 초청 교육‧체험형 메이커프로그램 진행",2022.08.25.,학생들에게 ▲정보보안 윤리 교육 ▲3D프린터 조립&3D펜 ▲IoE 앱 인벤터 ▲소금으로 움직이는 자동차 ▲블록체인&빅데이터 등의 체험 프로그램을... 이동휘 사업단장은 “인공지능(AI)과 소프트웨어(SW) 기반의 에너지신산업 창의교육 체험 프로그램을 운영하며 4차산업 맞춤형 미래 직업 체험교육의 기회를...
307,"전력硏·정보통신기술協, 고신뢰성 디지털솔루션 확보",2022.08.19.,"및 인공지능의 시험·인증과 연구역량 공유에 관해 상호 협력하는 MOU를 체결했다. 전력서비스분야에 AI, IoT, 빅데이터 및 클라우드 등 첨단 ICT... 그러나 이러한 기술에 장애나 결함이 발생할 경우 예상치 못한 사회적, 윤리적 이슈가 생길 수 있으며 그 파급효과도 클 수 있다. 따라서 기술의 성능 및..."
308,"한동대, 'AI 시대의 차세대 기업가정신 훈련 캠프' 개최",2022.08.22.,"임팩티브 AI 파트너 최은창, 강서영 박사 등이 참여해 50여 명의 개도국 출신 대학생들을 대상으로 경영, 재무, ICT, 기업 윤리 등의 분야에서 기업가정신... 이번 프로그램의 책임자인 지범하 한동대 교수는 ""이번 창업캠프에는 다양한 전문가를 초빙해 인공지능, 머신러닝 등 4차 혁명 시대 속 필요한 기술을..."
309,"한전 전력연구원, 고신뢰성 디지털솔루션 확보 추진한다",2022.08.18.,"및 인공지능의 시험·인증과 연구역량 공유에 관해 협력하는 내용의 업무협약(MOU)을 체결했다고 밝혔다. 현재 전력서비스 분야에 AI, IoT, 빅데이터 및... 그러나 이같은 기술에 장애나 결함이 발생할 경우 예상치 못한 사회적, 윤리적 이슈가 발생길 수 있고, 그 파급효과도 클 수 있다. 따라서 기술의 성능..."
310,'이재용의 뉴삼성'…지배구조 개편 속도낸다,2022.08.18.,"삼성 준법감시위는 삼성의 윤리·준법 경영을 감시하는 외부 독립기구다. 이 부회장 국정농단 사건 재판부의 권고로 2020년 2월 출범했다. 준법감시위는... M&A는 파운드리, 바이오, 인공지능(AI) 등 미래 핵심 사업의 경쟁력 확보에 초점을 맞출 것이란 예상이 많다. 이 부회장의 강점으로 꼽히는 글로벌 네트워크..."
311,"엔씨소프트, '2022 레드닷 디자인 어워드'서 2관왕 수상",2022.08.23.,"'AI Framework'는 ESG 경영 핵심 분야 중 하나인 '인공지능(AI) 시대의 리더십과 윤리(Leadership and ethics)'를 위해 진행한 연중 기획 프로젝트다. 윤송이 엔씨소프트 CSO가 하버드 대학교, 스탠포드 대학교, 매사추세츠공과대학(MIT) 등 세계적인 석학과의 토론을 통해 AI 기술을 바라보는 새로운 관점과..."
312,"김진표 국회의장, 국회소속기관 업무보고 진행",2022.08.25.,"국회소속기관 업무보고(사진=국회)©열린뉴스통신ONA '국회 윤리특별위원회 상설화 등 개선 과제에 대해서는 법조문 형태로 양 교섭단체에 전달해 그... 다섯째, 인공지능(AI) 디지털 국회 시스템을 추진해 나갈 것, ▲ 여섯째, 의원 입법활동과 정책세미나 등 국회의 활동이 국민들에게 전달되고 소통하는데..."
313,"무하유, LMS 연동형 표절검사 서비스 ‘CK 브릿지’ 공개 예정",2022.08.23.,자연어를 이해하는 실용 인공지능(AI) 기술 기업 무하유가 학생들의 과제물에 대한 표절을 검사할 서비스를 선보일 예정이다. 23일 업계 관계자에... 해당 서비스를 도입한 대학의 학습윤리 강화 사례를 함께 소개한다. CK 브릿지는 교육기관의 LMS와 연동돼 학생들이 제출한 과제물의 표절검사를 실시간으로...
314,[Who Is ?] 이인호 한국무역보험공사 사장,2022.08.11.,"이인호는 장관 표창과 관련해 ""무역보험의 활용도를 높이기 위한 디지털 전환과 고객 신뢰를 우선시하는 윤리경영 강화 노력이 인정받게 됐다""며... 빅데이터·인공지능(AI)등 신기술을 활용해 고객에게 새로운 가치를 제공할 수 있도록 고객 친화적 제도 개선에 힘쓰겠다."" (2019/01/02, 무역보험공사 사장..."
315,"""與 2년뒤 총선서 질 수도… 경쟁자 나타나면 尹대통령도 바뀌겠죠"" [릴레이 ...",2022.08.11.,"예를 들어 미국은 FBI(연방수사국), 국세청, 공직자윤리위원회 등 3곳이 각자 검증해서 개별적으로 보고합니다.상호 검증에 대한 크로스체크가 되는 거죠.... ""윤 대통령이 'AI(인공지능) 윤석열'처럼 딥러닝을 하고 있다면 바뀔 가능성은 있어요. 의외로 과거에도 보면, 자기가 딱 불리하다고 판단하면 바꿨던 게..."
316,"네이버가 투자한 튜닙, AI로 혐오표현 자동 순화해준다",2022.08.11.,카카오브레인 출신들이 창업하고 네이버가 투자한 인공지능(AI) 기술 스타트업 튜닙이 ‘윤리성 판별’이라는 새로운 AI 기능을 선보였다. 인터넷의 혐오 표현을 자동으로 순화해주는 기능이다. 네이버는 자사의 스타트업 투자 전문 조직 D2SF가 윤리성 판별을 포함한 11가지 자연어처리(NLP) 애플리케이션...
317,"티라로보틱스, 싱가포르 AIBotics 2022 전시회 참가 및 콘퍼런스 강연",2022.08.09.,AIBotics는 인공지능과 로봇의 혁신적인 기술에 대해 공유하고 책임 있는 사용과 이에 수반되는 관련 활용 등을 통해 사람에게 더 나은 생활환경 조성과 사람과 로봇 간의 협업에 대해 전체적인 관점을 다루는 글로벌 콘퍼런스 및 전시회이다 2022년 해에는 윤리적이고 책임감 있는 AI 및 로봇 혁신을...
318,"경남교육청, 메타버스 활용 교육 본격 추진",2022.08.09.,"9일부터 10일까지 KB손해보험 인재니움 사천연수원에서 초·중등 교사 40명을 대상으로 ▲메타버스 윤리교육 ▲3D 메타버스 플랫폼 체험 ▲메타버스... 안태환 본청 창의인재과장은 ""4차 산업혁명 등 급변하는 교육 환경에서 교육 혁신의 한 방법으로 인공지능(AI)과 메타버스 등 최신 기술을 적극적으로..."
319,[한성대] '전공 트랙제'로 창의융합 인재양성…·문·이과 구분 없이 전공 선...,2022.08.09.,"해킹, AI보안, 블록체인, 자율주행자동차보안, 양자보안, 차세대통신보안(5G/6G)분야와 관련된 전문 교육과정을 제공해 창의적인 융합인재 양성을 목표로 한다. 융합보안학과는 수시 학생부 교과Ⅰ에서 주간 10명과 정시 수능전형에서 주간 30명을 모집할 예정이다. 현재 인공지능, 빅데이터, VR·AR, 사물인터넷..."
320,이차전지·첨단로봇·미래차…'유망산업 R&D' 194억 지원,2022.08.09.,"로봇, AI(인공지능) 기반 사물 부착형 이동로봇 등 7개 과제다. 미래차 분야의 경우 ▲전기차용 인버터 전류 센서 ▲레이더 센서 사후정비 기술 등... 또 선정된 중소기업을 대상으로 연구개발 수행계획, 연구비 계상·집행, 연구윤리 등 과제 수행을 위한 기본지침 안내도 병행한다. 중기부 윤석배..."
321,"이성태 서울사이버대 공과대학 교수, 서적 '메타버스의 정석 feat. 게더타운'...",2022.08.03.,"위한 AI-보안 융합 전문가 과정(7종)개발 PM을 맡고 있다. 또한 K-MOOC에 '인공지능 윤리'라는 과목명으로 인공지능 기술의 도래에 따른 기술/문화 발전에 따른 순기능과 더불어 역기능 발생 문제, AI 악용 사례들을 제시하고 이에 대한 대응, 프라이버시, 차별 등의 AI 관련 문제 해결을 위한 윤리적 접근법을..."
322,"""회장님 소름끼친다""…뒷담화 하다 걸린 이 직원의 정체",2022.08.03.,"항상 윤리적인 것은 아니다""고 선을 그었다. 또 블렌더봇3는 더 말해달라는 요청에 대해 상반된 견해를 서슴없이 던졌다. ""대단한 사람은 맞는다... 특히 메타는 ""이 같은 수준의 인공지능이 개발된 것은 처음""이라고 밝혔다. 메타는 이러한 기술력을 과시하고자 홈페이지(blenderbot.ai/chat)를 통해 이를 전면..."
323,[2023수시] 수도권까지 신설학과 '총망라'.. '4차산업 유망' 첨단학과 등 '주...,2022.08.03.,"동국대 AI소프트웨어융합/한국음악과, 숙명여대 인공지능공학/컴퓨터과학/지능형전자시스템/신소재물리/데이터사이언스, 한국외대 글로벌자유전공... 이를 위해 멀티모달 데이터 분석을 위한 학습 알고리즘, 효율적 학습을 위한 시스템 설계, 지속적이고 자발적인 학습 방법, 인공지능 기술의 윤리적..."
324,[신간산책] 똑똑한 기계들 사이에서,2022.08.03.,"인공지능이 사람들의 결정에 영향을 미친다면 어떨까? 매 순간 다른 사람들의 마음 상태를 알게 된다면? 똑똑한 기계들은 사람들의 행동 방식을 변화시켰고 지금도 계속 바꾸고 있다. 『똑똑한 기계들 사이에서』는 AI 세상에서 제대로, 잘 살기 위한 다양한 방법을 안내한다. 더 나은 세상을 만들기 위해서는..."
325,"[아!이뉴스] KT통신사료관 직접 가보니…방통위, 앱 마켓 사실조사 개시",2022.08.07.,"KT클라우드는 공공과 인공지능(AI) 부문을 중심으로 오는 2026년 매출 2조원을 달성하겠다는 목표를 세웠다. 또 모기업인 KT의 구현모 대표가 KT클라우드... 사회(S) 분야 지표는 노동과 인권, 안전, 윤리, 경영시스템 등 5개 분야로 구분됐다. ▲노동 13개 ▲인권 9개 ▲안전 10개 ▲윤리 2개 ▲경영시스템 2개 지표로..."
326,"쏘카 기업가치 내려 코스피 데뷔 선택, 앞서 눈높이 낮춘 기업들 성적표는",2022.08.07.,루닛은 의료 인공지능(AI) 기업인데 최근 국내 8개 병원에서 진행한 임상시험의 분석 과정에서 루닛의 '루닛 스코프'의 효과가 입증됐다는 소식에... 에이프릴바이오는 최근 호주 연구윤리위원회에 자가염증질환 치료제 'APB-R3' 제1상 IND도 신청한 것으로 알려졌다. 청담글로벌은 화장품·미용도구...
327,'공부하는 의회 만들자'…광주 초선 의원들 연구모임 '눈길',2022.08.07.,"정민석 인공지능윤리연구소 연구원이 '광주 인공지능(AI) 연구개발(R&D) 발전방향 분석'을 주제로 인공지능 산업 성공 요소와 전략적 발전 방향, 세계와 우리나라의 인공지능 트렌드 분석 및 전망, 광주 인공지능 산업 및 정책 분석 등을 강의했다. 이번 특강을 마련한 안 의원은 광주시가 현안 사업으로 추진..."
328,[기고] 의료 교육 디지털전환이 가져올 변화와 과제,2022.08.03.,"그동안 의료계는 인공지능(AI) 기술을 활용한 의료 데이터 솔루션, 디지털 치료제, 수술 로봇 등을 개발하며 의료 사고 경감과 의료 서비스 향상에 힘써... 환자는 안전과 프라이버시를 보장받고 학생들은 법·윤리적으로 자유로운 실습환경을 누릴 수 있다. 이 과정에서 한 가지 유념해야 할 것은 의료 교육의..."
329,[배충식의 모빌토피아]'똑똑한 자동차'의 숙제,2022.08.03.,최근에 인공지능(AI·Artificial Intelligence) 기술의 덕택으로 자율적(autonomous)인 기계로 진화하게 됐다. 150여 년의 자동차 기술의 역사는 성능을... 성급한 무인 자율주행 기술 적용은 뜻하지 않은 사고와 윤리 문제를 야기하기도 한다. 기술 도입에 적극적인 미국의 경우 아직 성숙되지 않은 무인 자율주행 기술...
330,"[제약 단신] 시지바이오, 북미 골대체재 시장 진출 청신호 外",2022.08.03.,"이중에서도 특히 동료애, 안전한 업무환경, 공정한 대우, 경영진의 윤리적인 업무수행 등의 항목에서 최고점에 가까운 높은 점수를 기록했다. GPW의... 음성인식 및 인공지능(AI) 기술을 활용해 고령층 및 경도인지장애 등 치매 고위험군의 치매를 예방하거나 증상 지연을 돕는다. 신경과 전문의 및..."
