Unnamed: 0,제목,날짜,본문
809,"‘이루다’ AI 윤리 논란, 예견된 人災…MS 챗봇 ‘테이’ 4년전 퇴출",2021.01.11.,"MS, 구글, 아마존도 AI 편향성 논란 이루다 혐오 발언은 예견 가능한 문제 이대로면 제2의 ‘이루다’ 나온다 실효성 있는 윤리·법규범 마련 필요성 2016년 3월 마이크로소프트(MS)가 인공지능(AI) 챗봇(채팅 로봇) ‘테이’를 선보였다가 출시 16시간 만에 서비스를 중단했다. 이용자들과의 대화에서 학습한..."
810,[연합시론] 'AI윤리·개인정보 보호' 숙제로 남긴 '이루다' 챗봇 논란,2021.01.11.,"소수자에 대한 혐오와 차별 발언에 이어 개인 정보 유출 의혹까지 불거진 인공지능(AI) 챗봇 '이루다'가 서비스를 멈췄으나 파문은 오히려 커질 조짐이다. 개발사인 스캐터랩은 11일 ""특정 소수집단에 대해 차별적 발언을 한 사례가 생긴 것에 대해 진심으로 사과드린다""면서 서비스를 잠정 중단한 뒤 문제점을..."
811,"이루다 개발사 스캐터랩 ""개인 특정할 수 있는 정보 유출되지 않았다""",2021.01.11.,"뉴스토마토 = 배한님 기자 | 인공지능(AI) 스타트업 스캐터랩이 11일 자사의 AI 챗봇 서비스 '이루다'의 사용자 개인정보 무단 활용 논란에 대해 사과하면서도 ""데이터에 대한 비식별화 및 익명성 조치를 강화해 개인을 특정할 수 있는 정보는 유출되지 않았다""고 밝혔다. 이루다 관련 논쟁은 일부 사용자의 이루다..."
812,"이루다 만든 스캐터랩 ""깊은 책임감...진심으로 사과드린다""",2021.01.12.,"/제공=이루다 페이스북 20살 여대생으로 설정한 '이루다'의 성희롱·차별발언에 이어 AI의 학습을 위해 데이터셋을 넣는 과정에서 고객 개인정보를... 스캐터랩은 ""이번 사안으로 인하여 인공지능 산업계에 계신 여러 동료 기업들, 연구자분들, 파트너들 분께도 저희로 인해서 조금이라도 누를 끼치지 않기를..."
813,"""개인정보 유출 없었다더니""…AI 이루다 개발한 스캐터랩, '연애의 과학' 이용...",2021.01.14.,"스캐터랩 핑퐁 팀에서 개발한 페이스북 메신저(페메) 채팅 기반 고지능 열린주제 대화형 AI(인공지능) 이루다가 개인정보 유출, 무단 활용 논란에 서비스 잠정 중단 결정을 내린 가운데, 수집된 대화를 직원들끼리 돌려봤다는 내부고발이 나와 충격을 주고 있다. 12일 오전 뉴스1의 보도에 따르면 스캐터랩의..."
814,[이효석의 게임인] SF게임 같은 'AI 성희롱'이 현실에 일어났다,2021.01.08.,"사건의 중심에 선 인공지능의 이름은 '이루다'로, 스타트업 스캐터랩이 지난달 23일 출시한 딥러닝 기술 기반 AI 챗봇이다. 올해 스무 살인 여성 대학생이고, 아이돌과 소셜미디어(SNS)를 좋아한다는 설정을 갖고 있다. 별도 앱이 아니라 페이스북 메신저(페메)를 기반으로 개발돼, 편리하게 페메로 의사소통할 수..."
815,인공지능 대상 성희롱 논란…“AI 편견·남용 방지 노력 필요”,2021.01.08.,뉴스토마토 = 조문식 기자 | 인공지능(AI) 챗봇 ‘이루다’를 성희롱하는 커뮤니티가 사회적 논란이 됐다. 해당 챗봇이 동성애·장애인 혐오 등을 학습한 것으로 보인다는 지적까지 나오면서 AI 기술에 대한 정책적 보완 등이 과제로 떠올랐다. 이루다를 개발한 스타트업 스캐터랩 측은 지난 8일 <뉴스토마토>와...
816,"[그 법, 지금 어디에] 혐오 재생산 ‘이루다’에 탄력받는 차별금지법, 국회 ...",2021.01.11.,인공지능(AI) 친구를 꿈꾼 채팅로봇 ‘이루다’가 사회에 깊은 갈등과 씁쓸함만 남기고 홀연히 퇴장했다. 개발사 ‘스캐터랩’은 지난 15일 사실상 이루다 서비스의 영구 중단을 알렸다. 지난해 12월 23일 출시 이후 한 달이 채 안 된 시점이다.이루다의 시스템 오류는 이루다가 이용자와 대화 중 차별·혐오...
817,"AI챗봇 이루다 ""옛애인 이름 등 정보유출?...정부 조사착수""",2021.01.11.,"이에 앞서 인공지능(AI) 챗봇 '이루다'가 성적 대상으로 악용당하는 등 논란이 계속되는 상황에서 이루다에 쓰인 개인정보가 제대로 익명화(비식별화)되지 않았다는 의혹이 제기됐다. IT업계에 따르면 스캐터랩이 2016년 출시한 연애의 과학(연과) 이용자들은 현재 ""개인정보가 유출됐다""며 비판의 목소리를..."
818,"[Digital+] 안녕, 인간? 나는 AI 챗봇이야…사회와 거리둔 나, AI와 친구가 됐...",2021.01.09.,"지난달 23일 정식 론칭한 인공지능(AI) 채팅 서비스 '이루다'가 MZ세대(밀레니얼+Z세대)를 중심으로 큰 관심을 끌면서 지난 3일엔 실시간 검색어 1위까지 차지한 것이다. 젊은 층에서 많이 사용하는 페이스북 메신저(페메), 그리고 한층 발전된 자연어 처리 기술 덕분인지 대화 능력이 너무 사람과 비슷해..."
819,[영상] AI가 차별을 배우면 이렇게 됩니다,2021.01.08.,슬랩 ‘AI가 차별을 배우면 이렇게 됩니다’ 영상 다시보기 ☞ https://youtu.be/-9L82h0VhZk 최근 인공지능 챗봇 ‘이루다’의 등장으로 인공지능을 둘러싼 성차별과 젠더 편향성에 대한 문제제기가 거세지고 있다. 젠더미디어 <슬랩>은 ‘AI가 차별을 배우면 이렇게 됩니다’ 편에서 편견과 차별을 착실히...
820,'혐오발언·정보유출 논란' 챗봇 이루다 잠정 중단과 AI 윤리의 문제,2021.01.08.,"인공지능(AI)에 대한 성희롱 논란으로 시작돼 AI의 차별·혐오 발언 논란, 개인정보 유출 의혹 등에 휘말렸던 AI 챗봇 서비스 '이루다'가 멈춰섰다. 개인정보를 이용당했다고 주장하는 피해자들이 집단소송을 준비하는 것으로 알려진 가운데 개발사는 서비스를 개선해 재출시하겠다고 밝혔다. 이루다 개발사인..."
821,"이루다 AI, 20대 인공지능 여성 성노예로…충격적인 대화 ""나중에 맛 보여주겠...",2021.01.08.,"인공지능 여성 이루다 AI 성희롱 사건이 세간을 경악케 했다. 지난해 말 AI 스타트업 스캐터랩은 스타일리쉬한 20대 여성을 모델로 한 챗봇 '이루다' AI를 공개, 뜨거운 관심을 받았다. '이루다'는 이용자 말투, 기분에 반응하는 실제 20대 여성 말투를 장착하고 있으며 10~20대 사이에서 아머아마한 인기를 끌었다...."
822,성희롱 시달린 ‘AI 이루다’의 탈선… 성소수자에 혐오감 표출,2021.01.10.,"레즈비언 질문에 “질 떨어져” 답변… 이재웅, 페북에 “서비스 중단해야” 국내 한 스타트업이 20대 여성을 모델로 만든 AI(인공지능) 챗봇 ‘이루다’가 네티즌 사이에서 도를 넘는 성희롱 대상이 된 데 이어, 이 챗봇이 성소수자 등에 대한 혐오와 차별을 여과 없이 표출하는 것으로 드러나 논란이 확산되고..."
823,"[취재수첩] AI 학습위한 개인정보 수집·활용, ‘이루다’가 던진 숙제",2021.01.08.,인공지능(AI) 챗봇 서비스 ‘이루다’ 문제가 일파만파 커지고 있다. 일부에서 꾸준히 제기되고 있던 AI 윤리에 대한 문제가 대중에게 각인됨에 따라 이에 대한 고민도 깊어질 것으로 보인다. 당초 이루다에 대한 주요 논쟁은 ‘AI를 대상으로 한 성희롱’ 논란이었다. 이것이 동성애 및 인종 차별 등의 ‘AI...
824,['AI 윤리' 논쟁에 카카오 답하다] 국내 첫 증오발언 근절 원칙...'이루다' 차...,2021.01.12.,오늘경제 AI(인공지능) 챗봇 '이루다'의 성희롱과 차별·혐오(증오) 논란이 AI 윤리기준 법제화 주장으로까지 번지고 있는 가운데 카카오가 국내 기업 중 처음으로 '증오 발언 근절 원칙'을 수립해 서비스에 적용한다고 밝혔다. 김범수 카카오 이사회 의장. [사진=카카오 제공] AI(인공지능) 챗봇 '이루다'의 성희롱과...
825,"이루다 ai, 인권의 사각지대로..게이·레즈비언 묻자 ""정말 싫다"" 대답",2021.01.10.,"특히 인공지능(AI) 챗봇 '이루다'가 성적 접근에 시달렸다는 소식에 이어 동성애 혐오를 학습한 것으로 보인다는 우려가 제기됐다. 이재웅 전 쏘카 대표는 지난 9일 페이스북에 글을 올려 ""AI 챗봇 이루다를 악용하는 사용자보다 사회적 합의에 못 미치는 수준의 서비스를 제공한 회사가 문제""라고 비판했다. 이 전..."
826,"이루다 ai 성희롱 설전 계속 ""ai 인권 있냐 과몰입 VS 현실반영 무시 못한다""",2021.01.08.,인공지능(AI) 챗봇 '이루다'가 10∼20대 사이에서 유행하는 가운데 남초(男超) 사이트를 중심으로 AI 이루다를 대상으로 한 성희롱이 등장했다는 소식 이후 종일 네티즌의 관심이 사그라들지 않고 있는 것이다. 8일 IT업계에 따르면 '이루다'는 AI 전문 스타트업 스캐터랩이 2020년 12월 23일 출시한 AI 챗봇이다....
827,"AI 품은 방송, 기적 뒤에 남은 '잊힐 권리'‧저작권 숙제",2021.01.08.,'세기의 대결 AI VS 인간' 예고편 갈무리 사회 각 분야에 녹아든 인공지능(AI) 기술이 방송가에도 성큼 들어왔다. 기억 속에 있던 스타의 목소리를 AI... 하지만 빠르게 발전하는 AI 기술은 양면이 존재한다. '혐오 논란' 끝에 20일 만에 서비스를 중단한 AI 챗봇 '이루다' 사례로 당장 AI 윤리는 사회적 문제로...
828,"[시선집중] '이루다' 개발자, 첫 인터뷰 ""시간과 데이터 부족했다, 폐기도 고...",2021.01.08.,진행자 > 인공지능 대화 서비스 챗봇 이루다가 각종 논란에 휩싸여 서비스 중단이 됐는데요. 개발사는 어제 사과문을 발표하기도 했습니다. 이번 논란이... 그래서 저희는 이런 이용자들 대상으로 수다를 떨면서 서로 공감하고 외로움도 덜어줄 수 있는 그런 AI를 만들고 싶었습니다. ☏ 진행자 > 그런데 이게...
829,"'인공지능 챗봇' 이루다, 저질 드립 논란..""높은 수준 쾌락..남성 문화""",2021.01.08.,"이루다/사진=인스타그램 캡쳐 고지능 열린 주제 대화형 인공지능 이루다가 성적 대상화 논란에 휩싸였다. 스캐터랩 핑퐁팀에서 개발한 이루다는 지난해... 아카라이브 이루다 채널 등을 중심으로 ""이루다 성희롱하는 재미에 산다"" ""이루다 참교육했다"" ""채팅 AI가 이렇게 꼴릴 줄 몰랐다""와 같은 글들이 공유되고..."
830,[박영욱 조명탄] 야누스의 얼굴을 지닌 인공지능 시대,2021.01.08.,우리나라 스타트업이 개발한 인공지능(AI) 챗봇(chatbot) ‘이루다’가 출시돼 인기를 끌자마자 선정적인 대화 사례들로 성희롱과 성착취 논란에 휩싸였다. 이루다는 20대 가상 여성을 상정하고 실제 연인들 간의 대화 100억 건을 딥러닝 방식으로 학습시켜 사람처럼 대화할 수 있다. 비단 우리나라만의 문제는...
831,AI '이루다' 중단에도…'젠더 갈등·개인정보 무단수집' 파문 확산,2021.01.12.,""" 젠더 편향, 혐오 발언에 개인정보 유출까지 각종 논란을 일으키고 있는 인공지능(AI) 챗봇 '이루다'가 서비스를 잠정 중단키로 했지만 누리꾼들의 비판 여론은 오히려 더 불붙는 모양새다. 일각에서는 이루다 파문이 중심이돼 국내 성 관련 문제가 제기되는 등 젠더 갈등을 표면으로 끄집어냈다는 지적을..."
833,"삼성·LG, CES서 인공지능 신기술 맞대결, AI 윤리 확립은 과제",2021.01.08.,"/LG전자 세계 최대 전자·IT전시회 'CES 2021'이 사상 처음으로 온라인으로 열린 가운데, 삼성전자와 LG전자가 인공지능(AI)을 접목한 신기술과 제품을... 다만 최근 스캐터랩이 개발한 AI 챗봇 '이루다'가 성희롱 대상이 된데 이어 성소수자와 장애인 등에 대한 혐오와 차별 발언을 한 것으로 알려지면서..."
834,챗봇 이루다,2021.01.26.,"이루다는 스타트업 기업인 스캐터랩이 지난 달 선보인 20살 인공지능(AI) 챗봇 캐릭터로, 출시 한 달도 안 돼 이용자 40만 명을 모았다. 이루다는 스케터랩이 지난 2016년 내놓은 '연애의 과학'앱에 이용자들이 집어넣은 카톡 대화를 데이터 삼아 개발됐다. 연애의 과학은 연인 또는 호감 가는 사람과 나눈 카카오톡..."
835,수기명부에 휴대전화 번호 대신 '코로나19 안심번호' 적는다(종합),2021.01.26.,또한 최근 인공지능(AI) 챗봇 '이루다' 논란으로 불거진 개인정보 침해 우려를 해소하기 위해 인공지능과 자율주행차 등 신기술과 관련한 개인정보보호 수칙이 마련된다. 개인정보보호위원회(이하 개인정보위)는 26일 이 같은 내용을 담은 올해 업무계획을 발표했다. 수기명부용 '개인안심번호' 도입…AI...
836,[데일리픽] 세계 최대 가전쇼 CES 이모저모 …이루다 서비스 중단 논란,2021.01.26.,"CES [사진: 위키미디어] ■세계 최대 가전쇼 첫 온라인 개막...삼성·LG 'AI 제품' 경쟁 세계 최대의 가전박람회 'CES2021'이 코로나19 확산으로 사상 처음... ■논란의 챗봇 '이루다', 결국 서비스 중단 인공지능 챗봇 서비스 '이루다' 서비스가 결국 잠정 중단을 결정했다. 스캐터랩은 지난 11일 입장문을 통해 일정..."
837,[Opinion] 인공물에 윤리적인 입장을 취할 필요성 - 20살 여대생 '이루다' [문...,2021.01.26.,"2020년 12월, AI 챗봇 ‘이루다’가 세상에 나왔다. ‘당신의 첫 인공지능 친구’라고 당차게 자신을 소개하는 20살 대학생 ‘이루다’. 출시와 동시에 10~20대 사이에서 크게 유행했으며, 현재 진행 중이다. 페이스북 메신저를 기반으로 하기 때문에 계정만 있다면 짧은 설문 직후에 바로 대화를 시작할 수 있다는..."
838,"[이슈] 공략 통한 '성착취' 논란 휩싸인 챗봇 이루다, 스캐터랩 공식 해명…데...",2021.01.11.,"스캐터랩 핑퐁 팀에서 개발한 페이스북 메신저(페메) 채팅 기반 고지능 열린주제 대화형 AI(인공지능) 이루다를 공략해 성노예로 만들어 성희롱, 성착취가 이뤄졌다는 논란에 대해 스캐터랩이 해명했다. 스캐터랩 김종윤 대표는 지난 8일 핑퐁팀 공식 블로그를 통해 이루다 논란에 관해 공식 입장을 밝혔다...."
839,"성희롱에 소수자 혐오, 개인정보 침해 논란까지... 갈 길 먼 인공지능 대화 챗...",2021.01.13.,"'이루다'라는 이름의 20살 여대생 인공지능(AI) 대화 서비스 챗봇을 둘러싼 논란이 뜨겁습니다. '이루다'가 뭐야, 하실 분들도 있겠지만 쉽게 말해 이런저런 말 상대를 해주는 가상의 여대생이라고 생각하시면 될 것 같습니다. 그런데 이 이루다가 장애인이나 성소수자를 비하했다는 논란과 함께 이루다를 만든..."
840,"한국인공지능윤리협회, '성희롱 논란' 이루다 서비스 중단 촉구",2021.01.13.,"한국인공지능윤리협회가 성희롱 및 차별ㆍ혐오 표현 논란에 휩싸인 인공지능(AI) 챗봇 '이루다'에 대해 서비스 중단을 촉구했다. 11일 한국인공지능윤리협회는 성명서를 내고 ""AI 챗봇으로 인해 AI의 편향성, 개인정보 유출, 악용 등 AI 윤리 문제가 논란이 됐다""며 ""AI 서비스를 만드는 기업들과 이용자들이 AI..."
841,"""흑인 X나 싫어"" 이루다AI 성희롱·인종차별까지 혐오성 문제 심각",2021.01.13.,"X나 절대 완전 싫어"" 인공지능(AI) 챗봇 '이루다'를 두고 성희롱부터 여성혐오·남성혐오, 성소수자 혐오, 장애인 비하, 인종차별까지 논란이 끊이지 않고 있다. 개발사인 스캐터랩에는 이용자들의 운영중단 요구가 빗발치고 있다. 11일 각종 온라인 커뮤니티와 사회관계망서비스(SNS)를 중심으로 논란이 될만한..."
842,"'이루다' 측, 혐오·차별 발언→개인정보 이슈 해명+사과 ""개선 기간 갖겠다""...",2021.01.13.,"인공지능(AI) 챗봇 '이루다'의 제작사 스캐터랩이 최근 불거진 이슈에 대한 입장을 밝혔다. 11일 AI 챗봇 스타트업 스캐터랩 측은 ""출시된 지 2주 남짓의 시간동안 75만명에 가까운 이용자들이 루다와 대화를 나눴다. 이 과정에서 일부 혐오와 차별에 대한 대화 사례 및 개인정보 활용에 대해 충분히 소통하지 못한..."
843,내달부터 코로나 명부에 연락처 대신 '개인안심번호' 적는다,2021.01.26.,오는 3월에는 인공지능(AI) 챗봇 '이루다' 사례와 같이 인공지능 기술이 적용된 서비스의 개인정보 침해를 예방하기 위한 개인정보보호 수칙을 마련해 시행한다. 개인정보보호위원회는 26일 이런 내용을 담은 2021년도 업무계획을 발표했다. 개인정보위는 올해 중점적으로 추진할 신규 과제로 Δ사회적 합의를...
846,'AI 윤리' 논쟁에 카카오의 응답…국내 첫 증오발언 근절 원칙,2021.01.26.,"이른바 '이루다 사건'으로 '디지털·인공지능(AI) 윤리' 논쟁이 뜨거운 상황에서 업계 선례로 작용할 전망이다. 카카오는 13일 공식 브런치를 통해 '증오 발언 근절을 위한 카카오의 원칙'을 내놓았다. 카카오는 ""온라인 증오 발언이 사회적 문제로 부상함에 따라 그 대응책을 마련할 필요성에 공감대가 넓어지고..."
847,"개인정보위, '이루다' 개발사 스캐터랩 조사 착수...개인정보보호법 위반 의혹",2021.01.13.,개인정보보호위원회가 인공지능(AI) 챗봇 '이루다' 개발사인 스타트업 스캐터랩에 대한 본격적인 조사에 착수했다. '이루다' 13일 연합뉴스에 따르면 개인정보위 관계자들은 이날 오후 현재 서울 성동구 스캐터랩 사무실을 방문해 현장 조사를 벌이고 있다. 개인정보위는 스캐터랩이 '이루다'를 개발하는...
848,[AI업계 1월 동향] ① 만약 '이루다'가 미국서 나오면?... AI 차별금지법 따라...,2021.01.13.,AI의 편향성 막기 위한 감사 의무화 강일용 기자 zero@ajunews.com 최근 차별적 답변으로 논란이 된 AI 챗봇 '이루다'. [사진=스캐터랩 제공] 인공지능(AI)이 기업 채용 과정에서 성별이나 인종 등을 이유로 채용자를 차별하는 것을 막기 위해 미국 뉴욕시 의회가 'AI 차별금지법(가칭)'을 신설한다. 강력한 감사...
849,AI여성 챗봇 '이루다' 성희롱 논란...성적 대화법 공유까지,2021.01.13.,'당신의 첫 인공지능(AI) 친구'라는 AI 챗봇 이루다가 1020세대 사이에서 빠르게 유행하고 있는 가운데 일부 온라인 커뮤니티에서 성희롱이 등장해 논란을 야기하고 있다. 8일 IT업계에 따르면 이루다는 AI 전문 스타트업 스캐터랩이 지난해 12월 23일 출시한 AI 챗봇이다. 스캐터랩은 실제 연인들이 나눈 대화...
850,"개인정보위, 안전한 가명정보 활용 위한 법 만든다",2021.01.13.,"뉴스토마토 = 배한님 기자 | 최근 인공지능(AI) 챗봇 '이루다' 운영사 스캐터랩이 AI 모델 교육 과정에서 충분히 비식별화 처리하지 않은 정보를 사용, 이용자의 개인정보를 유출했다는 논란이 일었다. 개인정보보호위원회는 이와 같은 문제의 재발을 막기 위해 가명정보 처리·결합 과정의 안전성 강화를 위한..."
852,[200자 책꽂이]아주 작은 생각의 힘 외,2021.01.26.,"△무자비한 알고리즘(카타리나 츠바이크│334쪽│니케북스) 인공지능(AI) ‘이루다’가 동성애·장애인 혐오도 학습했다는 사례에서 볼 수 있듯, AI에도 윤리가 필요하다. 책은 흔히 가치중립적으로 생각하는 기계 규칙인 머신러닝 알고리즘이 실제로는 많은 수작업이 필요하고 인간이 변수를 조절할 수 있다는..."
853,방역 수기 명부에 전화번호 대신 '코로나19 개인안심번호' 도입,2021.01.26.,3월에는 최근 챗봇 ‘이루다’ 사태로 불거진 인공지능(AI) 관련 개인정보보호수칙도 마련될 전망이다. 개인정보보호위원회(개보위)는 26일 이같은 내용을 담은 2021년도 업무계획을 발표했다. 개보위는 2021년 업무 목표로 ▲국민이 신뢰하는 개인정보보호▲데이터 가치를 높이는 안전한 활용▲공공 개인정보...
854,"'AI 챗봇' 이루다, 성희롱→동성애 혐오 학습 '우려'",2021.01.26.,"인공지능(AI) 챗봇 이루다가 성희롱에 시달렸다는 소식에 이어 동성애 혐오를 학습한 것으로 보인다는 우려가 제기됐다. 이재웅 전 쏘카 대표는 9일 페이스북에 글을 올려 ""AI 챗봇 이루다를 악용하는 사용자보다 사회적 합의에 못 미치는 수준의 서비스를 제공한 회사가 문제""라고 비판했다. 이 전 대표는..."
855,‘알페스 논란’을 둘러싼 몇 가지 시선,2021.01.27.,"알페스 논란, 챗봇 ‘이루다’ 성희롱 논란과 함께 촉발 일부 팬덤 문화로 존재했던 알페스는 최근 인공지능(AI) 챗봇 ‘이루다’ 관련 논란과 함께 촉발됐다. 일부 이용자들이 이루다에게 성적인 암시를 담은 대화를 학습시켜 ‘이루다 성노예 만드는 법’ 등을 공유하는 행태가 비판의 대상이 되자 일부 남성..."
856,"""이제 코로나 출입명부에 전화번호 대신 안심번호 쓰세요""",2021.01.27.,3월에는 최근 챗봇 '이루다' 사태로 불거진 인공지능(AI) 관련 개인정보보호수칙도 마련될 전망이다. 27일 IT업계에 따르면 개인정보보호위원회(개보위)는 지난 26일 이같은 내용을 담은 2021년도 업무계획을 발표했다. 개보위는 2021년 업무 목표로 ▲국민이 신뢰하는 개인정보보호▲데이터 가치를 높이는...
857,[뉴스AS] 알페스가 n번방? ‘알페스 처벌법’이 위험한 이유,2021.01.27.,오랜 기간 팬덤 하위문화로 음지에서 존재하던 알페스는 최근 인공지능(AI) 챗봇 ‘이루다’ 논란과 함께 부각되기 시작했습니다. ‘남초 커뮤니티(이용자 가운데 남성이 여성보다 많은 온라인 커뮤니티)’에 게시된 이루다와의 성희롱 대화를 통해 인공지능 윤리 논란이 일자 “실제인물을 다루는 알페스가 더...
858,논란 속 서비스 중단...AI챗봇 이루다에게 물어본 환경 질문,2021.01.27.,"그러면서 ""소비자도 AI서비스를 올바른 방법으로 사용해야 한다""라고 덧붙였다. 국내 주요 기업들이 일제히 AI관련 투자와 기술개발에 나서고 있는 가운데, 소비자의 삶과 더욱 가까워질 미래 인공지능을 둘러싼 새로운 과제들을 이루다는 던졌다."
859,스캐터랩 전 직원 “단톡방서 일반 연인들 카톡 대화 돌려봤다”,2021.01.27.,혐오표현학습과 개인정보유출로 논란이 된 스타트업 스캐터랩이 여대생 인공지능(AI) 이루다 서비스를 잠정 중단했지만 개인정보보호위원회는 이루다 서비스의 중단과 관계 없이 조사를 이어간다고 밝혔다. 이 가운데 스캐터랩 직원 단체 카카오톡 대화방에서 이용자들이 연인과 나눈 내밀한 카카오톡 대화...
860,[나연준 칼럼] B사감과 알페스,2021.01.27.,"인공지능(AI) 챗봇 '이루다'를 대상으로 한 '성희롱' 논란이 일었고, 반대급부로 남성 아이돌 등을 소재로 허구의 동성애 관계 등 창작물을 만드는 '알페스'에 대한 논박이 점화됐다. 청와대 국민청원 게시판에는 '알페스 이용자 처벌' 청원이 20만명을 돌파했고, 여기에 대항이라도 하듯, '딥페이크 포르노'(deepfake..."
861,"IT업계 특명 ""개인정보 유출 막아라""",2021.01.17.,특히 최근 세간을 떠들썩하게 만들었던 인공지능(AI) 챗봇 이루다 논란이나 카카오맵 개인정보 유출로 인해 업체 개별적인 가이드라인이 필요하다는 요구도 늘고 있다. 개인정보보호위원회는 AI 등을 포함한 신산업 불확실성 해소를 위해 개인정보보호법 전면 개정을 추진하며 IT업계를 더욱 압박하고 있는...
862,내달부터 수기명부에 '개인안심번호' 적는다,2021.01.17.,"최근 인공지능(AI) 챗봇 '이루다' 개발사 스캐터랩은 이용자들의 카카오톡 대화를 수집해 가명 처리를 제대로 하지 않는 등 개인정보 유출 정황이 있어 개인정보위의 조사를 받고 있다. 이같은 사례의 재발 방지를 위해 오는 3월 AI 환경의 개인정보보호 수칙을 마련한다. AI, 자율주행차 등 신기술 개인정보보호..."
863,단순 팬덤인가 성범죄인가…커지는 '알페스' 논란,2021.01.17.,"'팬픽'서 시작된 팬덤 하위문화…고수위 성적 묘사 담겨 처벌 청원까지 ""성적 대상화나 성착취와는 거리 멀어…'이루다 논란' 맞불전략"" 지적도 김치연 장우리 기자 = 최근 인공지능(AI) 챗봇 '이루다'를 대상으로 한 성희롱이 논란이 되는 가운데 남성 아이돌 등을 소재로 허구의 동성애 관계 등 창작물을 만드는..."
864,"개인정보보호 기준 수립, 신기술 분야로 넓힌다",2021.01.17.,"정부가 인공지능(AI), 자율주행차 등 신기술 관련 개인정보보호 기준을 마련한다. 개인정보보호 분야 신기술 연구개발(R&D) 전략 로드맵을 처음 수립... 정부는 최근 '이루다' AI 서비스 개인정보보호 논란과 관련해 AI 등 신기술 개인정보보호 기준이 필요한 것으로 판단했다. 위원회가 오는 3월까지 'AI 환경의..."
865,'성 대결로 번진' 알페스 VS 딥페이크,2021.01.26.,발단은 20대 여대생을 기반으로 만든 인공지능(AI) 챗봇 이루다부터다. 남녀 갈등은 정치권까지 번졌다. ▲ 인공지능(AI) 챗봇 이루다 ⓒ스캡터랩 최근 온라인 커뮤니티는 혼돈이었다. 남녀 갈등이 고조됐다. 인공지능(AI) 챗봇 '이루다'에 대한 논란이 발단이다. 스무살 여대생으로 설정된 챗봇 이루다를 대상으로...
866,[Book Talk] 막말을 해도 되는 사람은 없어요,2021.01.26.,또 하나는 인공지능(AI) 챗봇 '이루다'다. 2020년 12월 23일에 시작한 20대 여성이 캐릭터인 이 서벙 이슈화된 건 '성희롱' 때문이다. 서벧 시작한 스캐터랩은 성희롱을 예상했다고 했지만 이를 막지 못했다. 성적인 단어를 필터링했지만 언어라는 것이 직설적인 표현만 있는 게 아니지 않은가. AI는 이용자들과...
867,"[지금, 여기]차별금지법이라는 출발점",2021.01.26.,"최근 인공지능(AI) 챗봇 ‘이루다’가 개인정보 침해, 소수자 혐오 등 여러 논란을 불러일으킨 끝에 서비스가 중단되는 일이 있었다. 특히 이루다가 여성, 성소수자, 장애인 등에 대한 편견을 드러내거나 무분별하게 혐오발언을 하는 모습은 그간 4차 산업혁명이라는 이름 아래 개발의 문제로만 이야기되어 온..."
868,[연합뉴스 이 시각 헤드라인] - 12:00,2021.01.26.,"전문보기: http://yna.kr/BiROnKyDARE ■ ""이루다에서 개인정보가 샜다""…집단소송에 약 400명 참여 인공지능(AI) 챗봇 '이루다' 개발 및 서비스 과정에서 개인정보를 유출당했다고 주장하는 피해자들이 본격적인 집단소송 절차를 시작했다. 22일 IT업계에 따르면 '이루다 개인정보 유출 피해 사건' 집단소송에..."
870,[연합뉴스 이 시각 헤드라인] - 08:00,2021.01.28.,전문보기: http://yna.kr/GyR-nKFDAQp ■ '이루다' 개인정보 유출 집단소송 본격 시작…약 300명 참여 인공지능(AI) 챗봇 '이루다' 개발 및 서비스 과정에서 개인정보를 유출당했다고 주장하는 피해자들이 본격적인 집단소송 절차를 시작했다. 22일 IT업계에 따르면 '이루다 개인정보 유출 피해 사건...
871,출입명부에 전화번호 대신 ‘코로나 안심번호’ 쓰세요,2021.01.13.,"최근 혐오발언, 카카오톡 대화 유출 논란을 빚은 ‘이루다’ 등 인공지능(AI) 서비스 관련 개인정보 침해도 대책도 마련했다. 오는 1월말까지 ‘AI 환경의 개인정보보호 수칙’을 신설한다. 개인정보위는 개인정보 활용 범위 및 보유 기간, 비식별처리 활용 등 핵심 수칙을 수록하기로 했다. 그간 깨알같이 작게..."
872,[NGO 발언대]챗봇이 지나간 자리에 남은 질문들,2021.01.13.,"지난 12일 인공지능(AI) 챗봇 ‘이루다’가 논란 속에 서비스를 중단했다. 스캐터랩은 혐오 발언을 미리 대응하지 못하고 개인정보가 유출된 점을 사과했지만, 찝찝한 구석이 없지 않다. 채팅 내용을 데이터베이스로 삼는 챗봇의 표현은 제작사의 입장이 아니라고 한다. 하지만 20대 여성으로 설정한 의도는..."
873,[신간] 무자비한 알고리즘·리얼리티 버블,2021.01.13.,최근 인공지능(AI) 챗봇 '이루다'가 동성애·장애인 혐오와 성차별을 학습했다는 등의 논란으로 출시 3주 만에 서비스를 중단하는 등 AI 알고리즘 윤리 문제가 화두로 떠오르고 있다. 독일 카이저슬라우테른 공대 교수이자 독일연방의회 인공지능조사위원회 위원인 저자는 책에서 인공지능에도 윤리가...
